rank,phi_e_region,spin_case,spin_label,best_C13_key,best_C13,kinematic_point,s,sqrt_s,qOut,theta_in,phi_in_electron,phi_in,phiOut,phi_e_region_offset,Q2,xB,t,W2,y,theta_e_gamma_deg,squared_amplitude_M2
27,backward,Ty,Ty,Ty_C13,1.5154777296944213e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.7925268031909272e+00,2.5000000000000000e-01,7.0088459177462523e+00,7.6005526431811676e-01,-3.8195390016092619e+00,3.0924932113404933e+00,7.0363794393570656e-01,1.6375853201751698e+02,2.2343865038646484e+01
28,backward,Ty,Ty,Ty_C13,1.5154777212792803e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,3.4906585039886590e-01,2.5000000000000000e-01,7.0088459177462532e+00,7.6005526431811665e-01,-3.8195390016092632e+00,3.0924932113404928e+00,7.0363794393570667e-01,1.6375853201751696e+02,2.2343865038646488e+01
29,backward,Ty,Ty,Ty_C13,1.5144230013543378e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,7.7983437094037500e+00,7.1029102565834890e-01,-6.8394674457390963e+00,4.0605827056889678e+00,7.1124917247001684e-01,1.4548484309865228e+02,1.3653124362995282e+01
30,backward,Ty,Ty,Ty_C13,1.5144229976242485e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,7.7983437094037491e+00,7.1029102565834890e-01,-6.8394674457390972e+00,4.0605827056889678e+00,7.1124917247001673e-01,1.4548484309865228e+02,1.3653124362995282e+01
31,backward,Ty,Ty,Ty_C13,1.5127225404164607e-01,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.9341194567807198e+00,0.0000000000000000e+00,7.9091209403201113e+00,6.1252300529187442e-01,-8.2402506305603893e+00,5.8830885904264765e+00,7.2675212832085645e-01,1.4250285538318872e+02,9.1072695819415426e+00
32,backward,Ty,Ty,Ty_C13,1.5127225403809155e-01,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.4906585039886591e+00,0.0000000000000000e+00,7.9091209403201157e+00,6.1252300529187498e-01,-8.2402506305603893e+00,5.8830885904264694e+00,7.2675212832085634e-01,1.4250285538318875e+02,9.1072695819415461e+00
33,backward,Ty,Ty,Ty_C13,1.5102363327688151e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.6651914291880918e+00,0.0000000000000000e+00,5.2092595479487782e+00,5.3114928979800269e-01,-7.0290820150992861e+00,5.4781087168956137e+00,7.4835437336484290e-01,1.3212800531816606e+02,1.1936508243503935e+01
34,backward,Ty,Ty,Ty_C13,1.5102363327468191e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.7595865315812871e+00,0.0000000000000000e+00,5.2092595479487738e+00,5.3114928979800224e-01,-7.0290820150992861e+00,5.4781087168956208e+00,7.4835437336484290e-01,1.3212800531816606e+02,1.1936508243503932e+01
35,backward,Ty,Ty,Ty_C13,1.5078121334864578e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,6.1086523819801535e+00,8.3333333333333037e-02,7.9761012661976807e+00,6.7794564125970147e-01,-7.6618605977343641e+00,4.6688471622003878e+00,7.6216941201008270e-01,1.3863131801258089e+02,1.3080707176981985e+01
36,backward,Ty,Ty,Ty_C13,1.5078121325908217e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.3161255787892259e+00,8.3333333333333037e-02,7.9761012661976824e+00,6.7794564125970169e-01,-7.6618605977343650e+00,4.6688471622003807e+00,7.6216941201008248e-01,1.3863131801258092e+02,1.3080707176981981e+01
37,backward,Ty,Ty,Ty_C13,1.5028376601707419e-01,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.4906585039886591e+00,8.3333333333333037e-02,7.1575952270054586e+00,5.8900265162846133e-01,-7.0185306427564100e+00,5.8743082029755458e+00,6.0463710857724273e-01,1.5583902605351662e+02,7.6259144840287600e+00
38,backward,Ty,Ty,Ty_C13,1.5028376548993644e-01,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,5.9341194567807198e+00,8.3333333333333037e-02,7.1575952270054550e+00,5.8900265162846088e-01,-7.0185306427564100e+00,5.8743082029755511e+00,6.0463710857724284e-01,1.5583902605351665e+02,7.6259144840287565e+00
39,backward,Ty,Ty,Ty_C13,1.4961969857833590e-01,s01_qout04,1.6316181699999998e+01,4.0393293626541515e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.6651914291880918e+00,0.0000000000000000e+00,5.1964370496478676e+00,5.1311043274447810e-01,-6.6077363189568104e+00,5.8107337752105570e+00,6.5607056684555620e-01,1.4738229383621254e+02,8.9509019256517419e+00
40,backward,Ty,Ty,Ty_C13,1.4961969857829505e-01,s01_qout04,1.6316181699999998e+01,4.0393293626541515e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.7595865315812871e+00,0.0000000000000000e+00,5.1964370496478631e+00,5.1311043274447754e-01,-6.6077363189568104e+00,5.8107337752105632e+00,6.5607056684555631e-01,1.4738229383621251e+02,8.9509019256517384e+00
41,backward,Ty,Ty,Ty_C13,1.4724077209754796e-01,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.9670597283903599e+00,2.5000000000000000e-01,8.8777765479625970e+00,7.3025633593013506e-01,-4.3845716242184221e+00,4.1591362936995315e+00,6.0488635655138245e-01,1.6982678680183068e+02,1.2768208688299858e+01
42,backward,Ty,Ty,Ty_C13,1.4724077182065881e-01,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,1.7453292519943295e-01,2.5000000000000000e-01,8.8777765479625987e+00,7.3025633593013506e-01,-4.3845716242184229e+00,4.1591362936995351e+00,6.0488635655138256e-01,1.6982678680183062e+02,1.2768208688299850e+01
43,backward,Ty,Ty,Ty_C13,1.4659471424531123e-01,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,6.1086523819801535e+00,2.5000000000000000e-01,9.0886626748626682e+00,6.5606554864664568e-01,-9.4060208983654938e+00,5.6444657928419222e+00,6.8928315509925253e-01,1.4194510393509785e+02,8.6276365306169751e+00
44,backward,Ty,Ty,Ty_C13,1.4659471251851267e-01,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.3161255787892259e+00,2.5000000000000000e-01,9.0886626748626682e+00,6.5606554864664590e-01,-9.4060208983654903e+00,5.6444657928419213e+00,6.8928315509925253e-01,1.4194510393509788e+02,8.6276365306169911e+00
45,backward,Ty,Ty,Ty_C13,1.4655578130135766e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,6.1086523819801535e+00,8.3333333333333037e-02,1.0286716550219449e+01,6.7469181002367407e-01,-8.5520376543747965e+00,5.8396687555932036e+00,6.7976950121789481e-01,1.5228721708723461e+02,7.7114371640782036e+00
46,backward,Ty,Ty,Ty_C13,1.4655578073465830e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.3161255787892259e+00,8.3333333333333037e-02,1.0286716550219452e+01,6.7469181002367429e-01,-8.5520376543747965e+00,5.8396687555931965e+00,6.7976950121789481e-01,1.5228721708723461e+02,7.7114371640782045e+00
47,backward,Ty,Ty,Ty_C13,1.4643266305345348e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.9670597283903599e+00,2.5000000000000000e-01,8.5105821589907062e+00,7.5931069285813402e-01,-6.2470199352294022e+00,3.5775619993488048e+00,7.2609840340170284e-01,1.5132375266744043e+02,1.5834498256319682e+01
48,backward,Ty,Ty,Ty_C13,1.4643266218973269e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,1.7453292519943295e-01,2.5000000000000000e-01,8.5105821589907062e+00,7.5931069285813380e-01,-6.2470199352294031e+00,3.5775619993488048e+00,7.2609840340170306e-01,1.5132375266744043e+02,1.5834498256319680e+01
49,backward,Ty,Ty,Ty_C13,1.4632995670761775e-01,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,1.0040114478755925e+01,7.1750359532884356e-01,-8.4631584193869340e+00,4.8328503141153316e+00,6.9624084254392060e-01,1.4832755549631003e+02,9.7812355988546056e+00
50,backward,Ty,Ty,Ty_C13,1.4632995594454723e-01,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,1.0040114478755923e+01,7.1750359532884367e-01,-8.4631584193869287e+00,4.8328503141153316e+00,6.9624084254392060e-01,1.4832755549631003e+02,9.7812355988546198e+00
51,backward,Ty,Ty,Ty_C13,1.4606424311824451e-01,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,1.7453292519943295e-01,2.5000000000000000e-01,8.9325210352422317e+00,7.4715649083225111e-01,-5.6377097808054639e+00,3.9026778935389816e+00,6.7288829600075761e-01,1.5991345635553051e+02,1.2979383109676242e+01
52,backward,Ty,Ty,Ty_C13,1.4606424234859750e-01,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.9670597283903599e+00,2.5000000000000000e-01,8.9325210352422335e+00,7.4715649083225155e-01,-5.6377097808054648e+00,3.9026778935389808e+00,6.7288829600075739e-01,1.5991345635553057e+02,1.2979383109676238e+01
53,backward,Ty,Ty,Ty_C13,1.4556594684641608e-01,s00_qout02,1.3985298599999998e+01,3.7396923135466635e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,7.2972018199692155e+00,7.3022866549524379e-01,-6.8850800976059627e+00,3.5756788338578778e+00,7.6250973040088932e-01,1.3593135243436322e+02,1.9864027344542606e+01
54,backward,Ty,Ty,Ty_C13,1.4556594589789462e-01,s00_qout02,1.3985298599999998e+01,3.7396923135466635e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,7.2972018199692164e+00,7.3022866549524368e-01,-6.8850800976059618e+00,3.5756788338578795e+00,7.6250973040088965e-01,1.3593135243436322e+02,1.9864027344542606e+01
55,backward,Ty,Ty,Ty_C13,1.4506700396286870e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.4906585039886591e+00,8.3333333333333037e-02,7.3152167586857892e+00,6.1740430091379439e-01,-8.5286617708404631e+00,5.4129683491730987e+00,7.6756166767839573e-01,1.3049622400788374e+02,1.1926912731926786e+01
56,backward,Ty,Ty,Ty_C13,1.4506700187815083e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,5.9341194567807198e+00,8.3333333333333037e-02,7.3152167586857821e+00,6.1740430091379395e-01,-8.5286617708404631e+00,5.4129683491731067e+00,7.6756166767839573e-01,1.3049622400788371e+02,1.1926912731926782e+01
57,backward,Ty,Ty,Ty_C13,1.4422713253664463e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,1.0040431736427077e+01,7.0777981139091217e-01,-7.4294076671364930e+00,5.0252248211476527e+00,6.3247673903305257e-01,1.5754817891698755e+02,8.4668426886685513e+00
58,backward,Ty,Ty,Ty_C13,1.4422713025442097e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,1.0040431736427074e+01,7.0777981139091217e-01,-7.4294076671364913e+00,5.0252248211476527e+00,6.3247673903305224e-01,1.5754817891698755e+02,8.4668426886685548e+00
59,backward,Ty,Ty,Ty_C13,1.4406796011199849e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.4906585039886591e+00,8.3333333333333037e-02,9.1699850776311962e+00,6.0248623488611552e-01,-9.8593105474847960e+00,6.9300988990788825e+00,6.7859685222119381e-01,1.4580547350034223e+02,6.6336684821248149e+00
60,backward,Ty,Ty,Ty_C13,1.4406795920474699e-01,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,5.9341194567807198e+00,8.3333333333333037e-02,9.1699850776311926e+00,6.0248623488611530e-01,-9.8593105474847960e+00,6.9300988990788914e+00,6.7859685222119392e-01,1.4580547350034223e+02,6.6336684821248086e+00
1,backward,double_transverse,Double transverse,double_transverse_C13,1.9395350481422594e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,5.7600768587777749e+00,6.7531624121547507e-01,-4.6445054081249131e+00,3.6492182446200045e+00,6.5083214308321513e-01,1.5475922445054090e+02,1.5555731394853552e+01
2,backward,double_transverse,Double transverse,double_transverse_C13,1.9395350177773454e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,5.7600768587777758e+00,6.7531624121547507e-01,-4.6445054081249122e+00,3.6492182446200045e+00,6.5083214308321535e-01,1.5475922445054096e+02,1.5555731394853563e+01
3,backward,double_transverse,Double transverse,double_transverse_C13,1.9098819566394887e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.3161255787892259e+00,2.5000000000000000e-01,5.1917087413631826e+00,6.1692507687100462e-01,-5.2510731732673106e+00,4.1035959620582423e+00,6.4213420749413974e-01,1.4870797117207908e+02,1.3446080873253575e+01
4,backward,double_transverse,Double transverse,double_transverse_C13,1.9098819566394870e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,6.1086523819801535e+00,2.5000000000000000e-01,5.1917087413631835e+00,6.1692507687100462e-01,-5.2510731732673097e+00,4.1035959620582441e+00,6.4213420749413985e-01,1.4870797117207908e+02,1.3446080873253582e+01
5,backward,double_transverse,Double transverse,double_transverse_C13,1.9076504799035177e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,1.7453292519943295e-01,2.5000000000000000e-01,6.3712032045879177e+00,7.2292280835369049e-01,-4.1746835377689164e+00,3.3217576745115744e+00,6.7247700656637233e-01,1.5970363356579622e+02,1.8432647957738489e+01
6,backward,double_transverse,Double transverse,double_transverse_C13,1.9076504791097101e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.9670597283903599e+00,2.5000000000000000e-01,6.3712032045879168e+00,7.2292280835369060e-01,-4.1746835377689173e+00,3.3217576745115727e+00,6.7247700656637222e-01,1.5970363356579617e+02,1.8432647957738478e+01
7,backward,double_transverse,Double transverse,double_transverse_C13,1.8163407145290433e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,5.9341194567807198e+00,2.5000000000000000e-01,4.6789748749157454e+00,5.4991526325947537e-01,-6.0098852873260675e+00,4.7094070536050525e+00,6.4923638196578071e-01,1.4128427338196227e+02,1.1993658407044069e+01
8,backward,double_transverse,Double transverse,double_transverse_C13,1.8163406689037409e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.4906585039886591e+00,2.5000000000000000e-01,4.6789748749157472e+00,5.4991526325947582e-01,-6.0098852873260684e+00,4.7094070536050463e+00,6.4923638196578048e-01,1.4128427338196229e+02,1.1993658407044061e+01
9,backward,double_transverse,Double transverse,double_transverse_C13,1.8124013661724303e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,3.4906585039886590e-01,2.5000000000000000e-01,7.0088459177462532e+00,7.6005526431811665e-01,-3.8195390016092632e+00,3.0924932113404928e+00,7.0363794393570667e-01,1.6375853201751696e+02,2.2343865038646488e+01
10,backward,double_transverse,Double transverse,double_transverse_C13,1.8124013318678905e-01,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.7925268031909272e+00,2.5000000000000000e-01,7.0088459177462523e+00,7.6005526431811676e-01,-3.8195390016092619e+00,3.0924932113404933e+00,7.0363794393570656e-01,1.6375853201751698e+02,2.2343865038646484e+01
11,backward,double_transverse,Double transverse,double_transverse_C13,1.7826310396350931e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,7.7983437094037491e+00,7.1029102565834890e-01,-6.8394674457390972e+00,4.0605827056889678e+00,7.1124917247001673e-01,1.4548484309865228e+02,1.3653124362995282e+01
12,backward,double_transverse,Double transverse,double_transverse_C13,1.7826310250306854e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,7.7983437094037500e+00,7.1029102565834890e-01,-6.8394674457390963e+00,4.0605827056889678e+00,7.1124917247001684e-01,1.4548484309865228e+02,1.3653124362995282e+01
13,backward,double_transverse,Double transverse,double_transverse_C13,1.7650107875841320e-01,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,6.1086523819801535e+00,2.5000000000000000e-01,7.1246010785376273e+00,6.5281834684302598e-01,-7.5597454953793468e+00,4.6688471622003878e+00,7.0700735192765418e-01,1.3863131801258089e+02,1.2173615732205525e+01
