Q2,xB,t,phi,theta_e_gamma_rad,theta_e_gamma_deg,aligned,squared_amplitude_M2,unpolarized_trace,unpolarized_h_out_mean,unpolarized_lambda_mean,unpolarized_h_lambda,unpolarized_h_lambda_connected,unpolarized_C13,polarized_trace,polarized_spin_signal_M2,polarized_h_lambda,polarized_delta_C13
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,2.6179938779914940e+00,7.0031693548779894e-01,4.0125204724986425e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,3.1415926535897931e+00,1.9185596134991295e-01,1.0992536859775056e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,3.6651914291880918e+00,7.0031693548779839e-01,4.0125204724986396e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,4.1887902047863905e+00,1.2451841256495932e+00,7.1343795116409296e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,4.7123889803846897e+00,1.6481553867946681e+00,9.4432347645086210e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,5.2359877559829879e+00,1.9199572964527443e+00,1.1000544993209007e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-5.0000000000000022e-01,5.7595865315812871e+00,2.0784333263453521e+00,1.1908545759892557e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,0.0000000000000000e+00,1.9848627424038803e+00,1.1372425805250464e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,5.2359877559829882e-01,1.9372622909352089e+00,1.1099695308043246e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,1.0471975511965976e+00,1.7934270494230362e+00,1.0275580079654007e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,1.5707963267948966e+00,1.5491866164758183e+00,8.8761854802216519e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,2.0943951023931953e+00,1.2007578249077340e+00,6.8798355584521829e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,2.6179938779914940e+00,7.7784090583258292e-01,4.4567001036839898e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,3.1415926535897931e+00,5.0905866120474996e-01,2.9166912811612228e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,3.6651914291880918e+00,7.7784090583258148e-01,4.4567001036839820e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,4.1887902047863905e+00,1.2007578249077340e+00,6.8798355584521829e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,4.7123889803846897e+00,1.5491866164758181e+00,8.8761854802216504e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,5.2359877559829879e+00,1.7934270494230351e+00,1.0275580079654002e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-3.0000000000000027e-01,5.7595865315812871e+00,1.9372622909352089e+00,1.1099695308043246e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,0.0000000000000000e+00,1.7436974291552816e+00,9.9906503438409501e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,5.2359877559829882e-01,1.7084821303993083e+00,9.7888815445399928e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,1.0471975511965976e+00,1.6041899285867431e+00,9.1913312445413311e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,1.5707963267948966e+00,1.4367766798299795e+00,8.2321239857076975e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,2.0943951023931953e+00,1.2252989240855823e+00,7.0204456992024518e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,2.6179938779914940e+00,1.0226909283460934e+00,5.8595873940547243e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,3.1415926535897931e+00,9.3176593926059048e-01,5.3386255813674850e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,3.6651914291880918e+00,1.0226909283460937e+00,5.8595873940547257e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,4.1887902047863905e+00,1.2252989240855812e+00,7.0204456992024447e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,4.7123889803846897e+00,1.4367766798299795e+00,8.2321239857076975e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,5.2359877559829879e+00,1.6041899285867429e+00,9.1913312445413297e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,1.0000000000000001e-01,-1.0000000000000001e-01,5.7595865315812871e+00,1.7084821303993081e+00,9.7888815445399914e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,0.0000000000000000e+00,2.9114281269599345e+00,1.6681254403048266e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,5.2359877559829882e-01,2.8766708902973561e+00,1.6482110106217954e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,1.0471975511965976e+00,2.7919012107223344e+00,1.5996415619185447e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,1.5707963267948966e+00,2.6850594433861388e+00,1.5384257384777175e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,2.0943951023931953e+00,2.5773293897954526e+00,1.4767009645030726e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,2.6179938779914940e+00,2.4932196376440774e+00,1.4285096263614207e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,3.1415926535897931e+00,2.4606161818157788e+00,1.4098292221963933e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,3.6651914291880918e+00,2.4932196376440769e+00,1.4285096263614204e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,4.1887902047863905e+00,2.5773293897954521e+00,1.4767009645030723e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,4.7123889803846897e+00,2.6850594433861388e+00,1.5384257384777175e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,5.2359877559829879e+00,2.7919012107223344e+00,1.5996415619185447e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.8999999999999999e+00,5.7595865315812871e+00,2.8766708902973561e+00,1.6482110106217954e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,0.0000000000000000e+00,3.0432055855948921e+00,1.7436283624522551e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,5.2359877559829882e-01,2.9566319247013881e+00,1.6940253085903095e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,1.0471975511965976e+00,2.8057363518500953e+00,1.6075685138744302e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,1.5707963267948966e+00,2.6326817963806390e+00,1.5084155573353058e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,2.0943951023931953e+00,2.4469491417020275e+00,1.4019985850268540e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,2.6179938779914940e+00,2.2816470587915925e+00,1.3072874680719588e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,3.1415926535897931e+00,2.2101017155390226e+00,1.2662950059500882e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,3.6651914291880918e+00,2.2816470587915925e+00,1.3072874680719588e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,4.1887902047863905e+00,2.4469491417020266e+00,1.4019985850268534e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,4.7123889803846897e+00,2.6326817963806390e+00,1.5084155573353058e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,5.2359877559829879e+00,2.8057363518500944e+00,1.6075685138744296e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.7000000000000002e+00,5.7595865315812871e+00,2.9566319247013864e+00,1.6940253085903086e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,0.0000000000000000e+00,3.1365224525390700e+00,1.7970949887851077e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,5.2359877559829882e-01,2.9715018264471831e+00,1.7025451347083921e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,1.0471975511965976e+00,2.7885361217962839e+00,1.5977135079870556e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,1.5707963267948966e+00,2.5790696418925867e+00,1.4776980555076184e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,2.0943951023931953e+00,2.3352524705778901e+00,1.3380011066161157e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,2.6179938779914940e+00,2.0875547719632888e+00,1.1960807793589144e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,3.1415926535897931e+00,1.9665756270464745e+00,1.1267648352305642e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,3.6651914291880918e+00,2.0875547719632883e+00,1.1960807793589142e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,4.1887902047863905e+00,2.3352524705778896e+00,1.3380011066161154e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,4.7123889803846897e+00,2.5790696418925863e+00,1.4776980555076182e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,5.2359877559829879e+00,2.7885361217962839e+00,1.5977135079870556e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.5000000000000000e+00,5.7595865315812871e+00,2.9715018264471831e+00,1.7025451347083921e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,0.0000000000000000e+00,3.0654708376009876e+00,1.7563854121496996e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,5.2359877559829882e-01,2.9457914886055945e+00,1.6878141962266071e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,1.0471975511965976e+00,2.7560331293626157e+00,1.5790906651071072e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,1.5707963267948966e+00,2.5233222356742808e+00,1.4457571445565154e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,2.0943951023931953e+00,2.2281286454915321e+00,1.2766236759886559e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,2.6179938779914940e+00,1.8849068166038561e+00,1.0799720536684043e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,3.1415926535897931e+00,1.6918704779869840e+00,9.6937037871435436e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,3.6651914291880918e+00,1.8849068166038558e+00,1.0799720536684042e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,4.1887902047863905e+00,2.2281286454915312e+00,1.2766236759886554e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,4.7123889803846897e+00,2.5233222356742808e+00,1.4457571445565154e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,5.2359877559829879e+00,2.7560331293626152e+00,1.5790906651071069e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.3000000000000000e+00,5.7595865315812871e+00,2.9457914886055945e+00,1.6878141962266071e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,0.0000000000000000e+00,2.9879220977905989e+00,1.7119532571727655e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,5.2359877559829882e-01,2.8973633906732306e+00,1.6600669400129001e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,1.0471975511965976e+00,2.7127337030240239e+00,1.5542819212617181e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,1.5707963267948966e+00,2.4644970262640906e+00,1.4120527822747439e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,2.0943951023931953e+00,2.1221979084677352e+00,1.2159298344669182e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,2.6179938779914940e+00,1.6661591365060333e+00,9.5463886518957324e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,3.1415926535897931e+00,1.3613505656407578e+00,7.7999641848962767e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,3.6651914291880918e+00,1.6661591365060324e+00,9.5463886518957267e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,4.1887902047863905e+00,2.1221979084677347e+00,1.2159298344669179e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,4.7123889803846897e+00,2.4644970262640906e+00,1.4120527822747439e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,5.2359877559829879e+00,2.7127337030240235e+00,1.5542819212617178e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-1.1000000000000001e+00,5.7595865315812871e+00,2.8973633906732297e+00,1.6600669400128996e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,0.0000000000000000e+00,2.9087800381620346e+00,1.6666081971858711e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,5.2359877559829882e-01,2.8352186093272334e+00,1.6244606031140106e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,1.0471975511965976e+00,2.6595965181851615e+00,1.5238365569969847e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,1.5707963267948966e+00,2.4015182862982916e+00,1.3759686222838224e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,2.0943951023931953e+00,2.0179541019190808e+00,1.1562025329107570e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,2.6179938779914940e+00,1.4362283955068753e+00,8.2289825479389918e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,3.1415926535897931e+00,9.5041165739602351e-01,5.4454576768825703e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,3.6651914291880918e+00,1.4362283955068753e+00,8.2289825479389918e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,4.1887902047863905e+00,2.0179541019190794e+00,1.1562025329107563e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,4.7123889803846897e+00,2.4015182862982916e+00,1.3759686222838224e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,5.2359877559829879e+00,2.6595965181851611e+00,1.5238365569969844e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-9.0000000000000013e-01,5.7595865315812871e+00,2.8352186093272334e+00,1.6244606031140106e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,0.0000000000000000e+00,2.8228036155213529e+00,1.6173473356364303e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,5.2359877559829882e-01,2.7604679174565367e+00,1.5816316115152728e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,1.0471975511965976e+00,2.5951948382503707e+00,1.4869371124588258e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,1.5707963267948966e+00,2.3330719838506604e+00,1.3367517797485701e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,2.0943951023931953e+00,1.9200026739376383e+00,1.1000804987045942e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,2.6179938779914940e+00,1.2276758971986206e+00,7.0340647519417686e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0000000000000000e-01,2.0000000000000001e-01,-7.0000000000000018e-01,3.1415926535897931e+00,4.3887963866338642e-01,2.5145951009638630e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
