lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,phi_p_out_defined,phi_gamma_out_defined,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,coordinate_system,p_out_x,p_out_y,p_out_z,q_out_x,q_out_y,q_out_z,cartesian_energy_residual,cartesian_momentum_residual,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0394,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,10.922375942877583,3.3049018053306187,1.5193388832015016,1.3012356833296943,0.0,0.0,3.141592653589793,0.0,1.4984141927718677,0.0008621142920118298,6.262188551672917,3.107981098135233,3.135396258659986,0.24569613833770643,6.2773261390863055,-0.9994637818066551,1.2116563166114938,0.12218854033861373,-0.01463283261586245,0.961522846113001,1.7102080505560462,9.58447208496744,0.9874287396665075,2.9295080684986794,167.848448374496,0.0012859863432308494,0.5997977283410466,0.0012859863432308494,0.5997977283410466,False,,True,True,cartesian_gradient,474002416,2.2134065198116692,2.5213859038997666,0.9999999999999999,861271.6991068854,0.9207456898441843,0.9999999999999998,0.00873023325228597,-0.0005673283985376809,-0.000567919039531295,0.9977229065766853,0.9977225843800861,1.4038510591377501e-05,7.738565239162609e-05,3.347460662332208e-05,0.9999998379494784,0.9999998355154843,0.999999838411213,1.1546284289530953,8.547674631013586e-05,0.999999674584144,0.9999996697133642,0.9999996697133666,0.9999996697133635,0.0010472710858144513,7.166655423689354e-07,0.0010477349245582052,0.0010479877513568203,0.000523741048879795,-0.042089353891084105,0.999517500470234,0.0010472710858144513,0.16951163705546954,0.49980960114994605,0.4998096011499462,0.16291590058562735,0.49914241109869717,0.499142411098697,0.16951163705546954,cartesian_final_momenta,0.001121566466494306,-2.35527181630113e-05,1.301235199763835,-0.05035358256822884,0.0003120146770337138,-1.4975678657308167,4.440892098500626e-16,0.0,474,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,2450,936,23.566848527204847,0.9704442213652804,0.00037605669733146914,8.547674631013586e-05,69,55,False,1e-05,8.549985305455962e-05,True,0.4973547516666819,0.5933536144653664,0.5563337628620212,0.43646285077532376,0.5220298276510158,0.4534286442677179,0.7380977319553494,0.6395537471398711,0.5001121566466494,0.4999976447281837,0.6301235199763835,0.48956151352191907,0.5000646818125158,0.18954856597824177,0.7045491773997127,0.8025820600957488,394,8.545799643153181e-05,True,3,270,0.06884973884254744,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0395,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.969552853580424,4.99695435776438,2.4104391243793595,1.7530832150409994,0.0,0.0,3.141592653589793,0.0,2.380554008880103,0.0005884706971148851,3.1710196669988986,3.126725401651643,6.28294121630559,0.05472747644727328,3.1404578318858754,-0.9998980560843973,6.051921230117051,0.2536007733991796,-0.0741990451578241,0.8362120928947706,1.426468785244581,18.69189269788881,0.9906292488517159,3.1017324209852086,177.71617690134755,0.0006342871428692831,2.9894953796224835,0.0006342871428692831,2.9894953796224835,False,,True,True,cartesian_gradient,1036003759,2.6558446771770505,2.050505787274869,1.0,906005.1323300019,0.6793494069542657,1.0,0.0009575696276018757,-0.006313498810129881,-0.006312320649171865,0.999663571538492,0.9996237187095842,7.123998741524231e-07,4.4144295141423755e-05,6.171501445781304e-05,0.9999800632332697,0.999980064163297,0.9999800651374311,1.1546390100281,8.571864219177532e-05,0.9999601287534361,0.9999601249147879,0.9999601249147811,0.9999601249147992,6.122000873631407e-05,5.353256346111887e-08,6.127352756697514e-05,6.127354129977518e-05,3.063675691708754e-05,0.05911669585012627,0.9999995517543215,6.122000873631407e-05,0.1622254488378154,0.5031259833327303,0.5031259833327306,0.17105583864009216,0.49681274312596996,0.49681274312597024,0.1622254488378154,cartesian_final_momenta,-0.0010311914013189094,-3.0353645270597696e-05,1.7530829114966118,0.035390991338738124,-8.638618179012682e-06,-2.3802909206339806,8.881784197001252e-16,1.6940658945086007e-21,1036,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,3789,2088,4.633656800437408,1.0005823504081837,0.05793614763018099,8.571864219177532e-05,78,64,False,1e-05,8.572030021643746e-05,True,0.4892622269871039,0.5051485067639965,0.5151826809563733,0.5030210611697955,0.49122854565544105,0.4986066770715424,0.976919936016202,0.6428720764815807,0.4998968808598681,0.49999696463547294,0.6753082911496612,0.5073366852107241,0.4999982091820591,0.006556766735126301,0.8453816169140532,0.6526962637666677,395,8.569989231317128e-05,True,3,270,0.1368759618787841,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0396,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,14.266247176309028,3.7770685956584145,1.7720624529100588,1.7720478570689138,0.0,0.0,3.141592653589793,0.0,1.7673198468268025,3.1277854201072137,2.5762517568259,0.013816547486904049,5.71750936781952,0.01046994416304603,5.883871831935538,-0.9999999999459184,0.033609714765062026,0.002511169429791478,-12.560119255781833,0.005523276796367277,0.0015814683773026294,14.23032313496775,0.9998271331386818,0.003897944739866398,0.22333578236956417,6.263303494957865,4.872444947983008e-05,6.263303494957865,4.872444947983008e-05,True,,True,True,cartesian_gradient,1453003236,2.3498296491938704,2.3649917775071647,1.0,2.0662264546071802,0.9998119882048683,1.0,0.005260426247499764,-0.0020326060919416133,0.0020373837833315145,-0.9973726382005232,-0.9973684970018336,6.995660471575328e-06,8.418512256377699e-05,1.5436737050818062e-05,0.9999979244123492,0.9999979209878909,0.999997924507026,1.1546389842778788,8.597451734544293e-05,0.9999958466091571,0.9999958416929324,0.9999958416928719,0.9999958416929319,0.0003525024078667229,0.0009611748078381717,0.001313676129862986,0.0013136772157048946,0.0006568375220105387,-2.0525518335544914,0.9999983468664972,0.0003525024078667229,0.16664273949589445,0.4983257970201054,0.4983257970201054,0.1663169273326672,0.5003605257641897,0.5003605257641897,0.16664273949589445,cartesian_final_momenta,-0.020659492187405926,0.013106688090580576,-1.771878948419554,0.020613885087407673,-0.013087442614537597,1.7671511614956223,0.0,0.0,1453,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,3271,1404,9.147965263305364,1.0017213816240376,0.0006105688387891508,8.597451734544293e-05,84,70,False,1e-05,8.59744500465221e-05,True,0.46105053860101125,0.4693480715642884,0.5578852905504605,0.499747111320254,0.49351983927255155,0.5066161832674845,0.801009913906455,0.890278222039342,0.4979340507812594,0.5013106688090581,0.3228121051580446,0.504273335674856,0.49728692407179964,0.866337062094883,0.7479740081861976,0.7528002635239064,396,8.595576746683889e-05,True,3,270,0.002800796699613132,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0397,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,20.06006091113748,4.478845935186595,2.1412007583670154,1.4959370180110625,0.0,0.0,3.141592653589793,0.0,2.1042254681158816,0.0008381697412244365,6.274572216663418,3.1250368219717,3.1415830432231773,0.055177121650757624,0.00031161508185367174,-0.9998764795819618,5.211374416607133,0.27519526031957475,-0.08923825456542395,0.8095692577567457,1.3666461375459693,14.605476022222314,0.987319735974521,3.102971362337176,177.7871630118795,0.0006175924549145506,2.561685673475769,0.0006175924549145506,2.561685673475769,False,,True,True,cartesian_gradient,983002133,0.41339398798729,1.1631488592799657,0.9999999999999999,491340.28760067443,0.5388598726714418,0.9999999999999998,0.001100706597636137,-0.0065125016915635325,-0.006511126163301351,0.9996085392540781,0.9995661355339256,1.6266867335622633e-06,4.3453782736457836e-05,6.144237817012899e-05,0.9999787858296391,0.9999787867731263,0.9999787877159387,1.1546390382001885,8.640607045281506e-05,0.9999575739958038,0.9999575702184418,0.9999575702184418,0.9999575702184413,6.892149256847642e-05,5.370035743973412e-09,6.892667274856042e-05,6.892686260422039e-05,3.446324144645023e-05,-0.01733863105633521,0.9999944910981642,6.892149256847642e-05,0.16493096625127313,0.503221813393107,0.5032218133931068,0.16836372628724586,0.49670925974428887,0.496709259744289,0.16493096625127313,cartesian_final_momenta,0.0012538024881514342,-1.0799381373050032e-05,1.4959364925418872,-0.034835611103071276,3.347829939994668e-07,-2.1039370952731606,0.0,1.0587911840678754e-22,983,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,2165,1449,1.1049044045123102,0.9998319018052413,0.00011370895252153954,8.640607045281506e-05,33,19,False,1e-05,8.641685549412363e-05,True,0.5343444578453187,0.4578952520029771,0.5789078594620758,0.4990019753427709,0.49807405143971856,0.4700079589484238,0.4689123462885618,0.07209601253271103,0.5001253802488151,0.4999989200618627,0.6495936492541887,0.4927784471946484,0.50000006940177,0.06384595098107518,0.13158739326529761,0.37024178101221183,397,8.638732057421101e-05,True,0,297,0.1705586527778814,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0398,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,22.179655873127654,4.709528200693532,2.261353014862361,2.2613432047707107,0.0,0.0,3.141592653589793,0.0,2.254450638168464,3.1279547165725554,1.4393665608645507,0.013640691241464678,4.5813470453292,0.012854392610993066,4.445937065655544,-0.9999999999822174,0.06242867935426055,0.0029313173644122917,-20.45382999655024,0.002002479195104263,0.00039043855978942136,22.114556364524848,0.9998746201056957,0.001956586491494715,0.11210414821495651,10.19574333386148,4.267526348653017e-05,10.19574333386148,4.267526348653017e-05,True,,True,True,cartesian_gradient,1201005729,0.7912414510720993,0.7784035002340062,1.0000000000000002,0.2675186299864407,0.9998414492703513,1.0000000000000002,0.0028209165943062844,-0.0018777789830003444,0.0018807841285528037,-0.998595576330148,-0.9985920446332398,4.279211100456307e-06,8.593873258982155e-05,8.335360790368007e-06,0.9999982312892312,0.9999982276311767,0.9999982313148132,1.1546436404365699,8.652043755031096e-05,0.9999964601599465,0.9999964551778132,0.9999964551777049,0.9999964551778108,0.00047064312745299545,0.00023156688575712037,0.0007022092094359257,0.0007022100132101158,0.00035110420283086786,-1.2233866593330829,0.9999977107299101,0.00047064312745299545,0.1661339106339944,0.4987092837471802,0.4987092837471802,0.1669498602644877,0.5005885062396096,0.5005885062396096,0.1661339106339944,cartesian_final_momenta,0.004041516848749538,0.030573129425355283,-2.261132910658144,-0.004018188224814351,-0.030487658436780765,2.2542409003441994,0.0,0.0,1201,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,5765,1008,1.434339567844267,1.113957987410752,0.00011739391325245418,8.652043755031096e-05,212,198,False,1e-05,8.652037748327721e-05,True,0.6018377395531812,0.4197749153574496,0.4287915615553225,0.515241258214495,0.4830164399900638,0.520978753574174,0.39450387191027403,0.18968469370156527,0.500404151684875,0.5030573129425355,0.2738867089341856,0.4991670145139271,0.4936797940859627,0.9673125914068919,0.25185997623465733,0.2477735295645508,398,8.650168767170691e-05,True,0,297,0.0018818996360208957,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0399,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,21.539725248846906,4.6410909545975185,2.2257569575339167,1.7443798807756437,0.0,0.0,3.141592653589793,0.0,2.201912698693739,0.0004833871262203356,0.010460226898986706,3.125185206836286,3.1415045756906235,0.07701307363282657,6.282845145168859,-0.9998732144004506,4.076842315715998,0.19906505012887163,-0.042715573380571414,0.8977010945279889,1.5665357104063578,17.28295189692411,0.9912908126046922,3.080987026048301,176.52755332713068,0.0006597890911548276,2.0177231602588686,0.0006597890911548276,2.0177231602588686,False,,True,True,cartesian_gradient,1473011018,0.5413130665038163,1.0377508733141247,1.0,1381251.6080774493,0.7775090611695075,1.0,0.0009034877886763906,-0.006743106262379395,-0.006743155587346006,0.9997643323697263,0.999718862555057,1.7432460111150807e-06,5.346100445208469e-05,5.112373780574198e-05,0.9999772560179099,0.9999772558956679,0.9999772573232477,1.1546391506254507,8.685499722640606e-05,0.9999545133418211,0.9999545096919906,0.9999545096919547,0.9999545096920093,9.669192979354256e-05,1.0694132410101224e-08,9.67026002909054e-05,9.670262392595266e-05,4.835128832792907e-05,0.021009285908308032,0.9999995111808491,9.669192979354256e-05,0.16682504065995854,0.5033236914553699,0.5033236914553703,0.1664408685181565,0.4965796059207042,0.49657960592070416,0.16682504065995854,cartesian_final_momenta,0.000843164614667824,8.820014869570514e-06,1.7443796769770303,-0.03612614428302768,3.1819149017815524e-06,-2.2016163231493953,0.0,4.235164736271502e-22,1473,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11050,1251,3.9979813977042555,1.1297264818248915,0.050126838457714575,8.685499722640606e-05,443,429,False,1e-05,8.685783214901281e-05,True,0.46179756550398043,0.414363906316344,0.48888740335098757,0.4960531954406778,0.5133879568619409,0.49234071983170996,0.12061500549316406,0.30514200683683157,0.5000843164614668,0.500000882001487,0.674437967697703,0.4925109148273092,0.5000006596228904,0.0435966807728655,0.17230530058862847,0.33032636237174845,399,8.683624734780201e-05,True,0,297,0.11357291759217333,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0400,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.99172864199265,4.999172795772582,2.41158741124189,1.8783907446031112,0.0,0.0,3.141592653589793,0.0,2.3885257546436023,0.00041176345205924263,3.1198860246047944,3.126542736311888,0.00040324485393946285,0.06887487271250753,3.142482060880016,-0.999892862624782,4.924178064965121,0.2058074420868683,-0.04614086360383665,0.8905748852676776,1.5502585781611282,19.881807842413995,0.9922966421636896,3.087767695880124,176.91605709076583,0.0006524527288291893,2.439671053409471,0.0006524527288291893,2.439671053409471,False,,True,True,cartesian_gradient,1573011014,1.0169488964561306,0.5463920658916301,1.0,1570729.264375295,0.797993764337827,1.0000000000000002,0.0008445304044842812,0.006724866456314205,0.006724433124152773,0.9997441631072066,0.9996989421924523,8.476354914389977e-07,4.345908237937838e-05,6.090823072481194e-05,0.9999773795202328,0.999977380430777,0.9999773813748255,1.1546397933270915,8.744000360924645e-05,0.9999547613955346,0.9999547576627413,0.9999547576626678,0.9999547576627488,7.190509856118509e-05,3.41532195787008e-08,7.193925083234496e-05,7.193925178076379e-05,3.596962494196306e-05,-0.04358039946662512,0.9999999736327857,7.190509856118509e-05,0.16720585719368652,0.49660141736391,0.4966014173639098,0.1660779595688845,0.5033266433843091,0.5033266433843092,0.16720585719368652,cartesian_final_momenta,-0.0007732704257790157,1.6787730988676586e-05,1.8783905853633454,0.03594575511274282,1.44949415558385e-05,-2.38825525919552,0.0,1.6940658945086007e-21,1573,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,11055,1989,3.3622124455947837,0.9055210713176076,0.0646888262838229,8.744000360924645e-05,413,399,False,1e-05,8.74405412394907e-05,True,0.5441588074432552,0.4354012434857675,0.47373733686554487,0.3964027588508056,0.41460306504616923,0.4209032630553655,0.4451892133802175,0.10248855967074633,0.4999226729574221,0.5000016787730989,0.6878390585363345,0.5074516898212824,0.5000030048557365,0.0049057294873030635,0.3237048874856825,0.17392199630569105,400,8.74212537306424e-05,True,0,297,0.10413566527678639,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0401,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.821331335585885,4.9821010964838806,2.4027500236968775,1.8126708993203011,0.0,0.0,3.141592653589793,0.0,2.376489461405303,0.0004967646481662291,6.25693315197111,3.1265489013263057,3.1419297543622373,0.0617611775027508,0.0010240490799444473,-0.9998941918000355,5.421451783745624,0.22839777317349064,-0.05835648302362373,0.8660828020323424,1.49431710734992,19.195277687670494,0.9914540979675383,3.094875223659413,177.32328843529106,0.0006462572534973177,2.682193907614497,0.0006462572534973177,2.682193907614497,False,,True,True,cartesian_gradient,1682002624,2.0908262585675748,2.6283223298810214,1.0,1200932.58761081,0.7413033766107122,1.0000000000000002,0.000887323641887012,0.0064901561101999294,0.006489408161727717,0.999712005830174,0.9996698885581417,3.368916690727396e-07,4.4629378807026175e-05,6.32632608398298e-05,0.9999789311668731,0.999978932172088,0.9999789331679785,1.1546380529350804,8.814483383868507e-05,0.999957864781813,0.999957860785747,0.9999578607856757,0.9999578607857468,6.729745995368084e-05,4.679287154105182e-08,6.734424865661892e-05,6.73442528252219e-05,3.367212224400798e-05,-0.05272305388292673,0.9999998762001865,6.729745995368084e-05,0.1707846056569242,0.4967211984852546,0.49672119848525476,0.16249564646646567,0.5032114572619203,0.5032114572619207,0.1707846056569242,cartesian_final_momenta,0.000900160511055903,-2.3636583617592244e-05,1.8126706756592703,-0.03574996819130728,-1.205134234864097e-05,-2.376220549486001,0.0,0.0,1682,sobol_physical_fill,nan,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,2656,2178,0.061324204754209265,0.9989673704078581,9.275923848056173e-05,8.814483383868507e-05,22,8,False,1e-05,8.814622787207676e-05,True,0.5510395844566216,0.49090235942979593,0.5410771313655472,0.5292983083429598,0.580973280479456,0.5236842795258133,0.9148974129930139,0.41240547224879265,0.5000900160511056,0.49999763634163824,0.681267067565927,0.49258889754167673,0.499997501711542,0.007400569936842554,0.6655306683947256,0.8366209816787434,401,8.812608396008102e-05,True,3,270,0.12036991264532027,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0402,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,10.875286970956825,3.2977699997053804,1.515485110356388,1.5154661888669143,0.0,0.0,3.141592653589793,0.0,1.5117556556330276,3.127540545727528,3.612169859543998,0.014067572290434394,0.4703752100551072,0.0078377148084928,0.61882583200257,-0.999999999876393,0.022598772634291553,0.0022613838984587246,-9.186212281725291,0.010128163022024477,0.0036454370576227816,10.850582780398629,0.9997893883377565,0.006421556549057637,0.3679280881655962,4.581859812377722,5.3057832221823156e-05,4.581859812377722,5.3057832221823156e-05,True,,True,True,cartesian_gradient,455002153,0.8369375352461862,2.4082365895345488,1.0000000000000002,7.06021971233638,0.9896143564391122,1.0000000000000002,0.00876990569729348,0.0019729579691292742,-0.001979597987669557,-0.9955978588296379,-0.9955939531660125,1.078524363822114e-05,8.463419893061711e-05,2.307659435877756e-05,0.9999980403276681,0.9999980370124393,0.9999980405357882,1.1546321260164332,8.847132750219431e-05,0.9999960785877751,0.9999960733799074,0.9999960733798812,0.999996073379939,0.00017894084297632648,0.0020221236366366295,0.0022010632274400716,0.002201064479612956,0.0011005309876335936,-2.563316528692661,0.999998862211538,0.00017894084297632648,0.16617706748941627,0.4998877191484941,0.49988771914849406,0.1664455794580653,0.4979112163718929,0.4979112163718929,0.16617706748941627,cartesian_final_momenta,-0.018980192794555983,-0.009655077020355174,-1.515316568037195,0.018956503429709826,0.009638206926084315,1.511606072455193,0.0,0.0,455,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,2187,648,4.280297194121639,0.9857542327308042,0.0002344975965410039,8.847132750219431e-05,68,54,False,1e-05,8.847200026335904e-05,True,0.5059486357408327,0.42879474682667335,0.5087918617546962,0.5017664353221061,0.5216781312187584,0.5721010521266803,0.24616369884461162,0.9693967048078775,0.4981019807205444,0.4990344922979645,0.3484683431962805,0.503929754242503,0.5019980364363261,0.8133616069150246,0.2664054915871558,0.7665655147183825,402,8.845257762359026e-05,True,1,191,0.024861845005096216,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0403,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,11.23634049355094,3.3520651087875577,1.544793411218924,1.2715721121112578,0.0,0.0,3.141592653589793,0.0,1.5198928556693938,0.001075786427153522,3.1435324626403567,3.109383041605495,0.00019181983553657203,0.18989568859952358,3.1417342169061113,-0.9995153815477189,1.5435506430669446,0.15117772709546867,-0.023048606543035144,0.9412393554377401,1.6651944540534769,9.546465666854033,0.9858712909051396,2.983906576925684,170.9652533191702,0.0012179588958876053,0.7614689771578428,0.0012179588958876053,0.7614689771578428,False,,True,True,cartesian_gradient,1609001073,2.569029806448095,2.122708964161639,1.0,629177.5716653418,0.8266180562454575,1.0,0.00536630489145886,-0.008098076202836257,-0.00810434130052412,0.998758533986829,0.9986929044134035,2.5769061919789913e-06,5.410116820658839e-05,2.4823568022127414e-05,0.999967139066045,0.9999671379106474,0.9999671393708417,1.1546534839624218,8.870785136993689e-05,0.9999342786448825,0.9999342762783541,0.9999342762783617,0.9999342762783584,0.0007060421798740124,1.6242197552006734e-07,0.0007060448534031843,0.0007062046018495324,0.0003529425524784182,0.0038922947862948592,0.9995475859377589,0.0007060421798740124,0.16455584231344622,0.503670008018181,0.5036700080181804,0.16820444695872666,0.49562378737996954,0.4956237873799697,0.16455584231344622,cartesian_final_momenta,-0.0013679371818181574,-2.6535402541938424e-06,1.2715713763056757,0.04894669384815273,9.38894687916656e-06,-1.5191045104890077,4.440892098500626e-16,0.0,1609,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,1111,594,5.468295658647656,0.9573606934134137,0.0001790653241239157,8.870785136993689e-05,22,8,False,1e-05,8.874186455153637e-05,True,0.49031660854261255,0.5430317454796321,0.5250134286912558,0.4962723599533826,0.5155871607920853,0.37626290315619876,0.9783489918336272,0.5816677883267403,0.4998632062818182,0.4999997346459746,0.6271571376305676,0.5101468331709745,0.500001946363894,0.18508393876354468,0.8177475852932589,0.6756792487836035,403,8.868910149133284e-05,True,3,270,0.10120693337652513,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
