optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
46,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,4217,414,0.04979756771423033,0.6976962130636417,0.0012792972675574887,4.256249211964658e-07,176,162,False,1e-05,4.256547918579656e-07,True,0.3023037869363583,0.9987207027324425,0.9999995743750788,0.2239128388286949,0.4303226007049124,0.07043723052366002,0.42581436860923444,0.11727878321546566,0.05313726860920641,0.724918297917174,0.23542560725163875,0.5804084002543639,0.977698038509977,0.9847410984987883,4.138747380836552e-06,0.21930351724436922,0.0004690730210723261,0.6467576555271937,0.15755235469528533
47,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.1452102405069928,0.4576184918013467,0.32910702731297564,0.9223429060271654,0.3526945665492951,0.9595964010003427,0.4969138313946381,0.4965224325446481,0.1452102405069928,0.4576184918013467,0.32910702731297564,0.9223429060271654,0.3526945665492951,0.9595964010003427,0.4969138313946381,0.4965224325446481
48,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,1035,297,0.011121161039548497,0.9847229649930568,0.0002718383761388665,0.00020820396366483251,34,20,False,1e-05,0.00020822191318070615,True,0.015277035006943263,0.9997281616238611,0.9997917960363352,0.2543379538447417,0.12679066037876147,0.09383807402902207,0.3062582396939565,0.3402546504253616,0.39182970745481455,0.03292913770405874,0.29414042967441023,0.1574034213198763,0.8597505849368593,0.2921127669563925,0.0,0.49988117784252634,0.5000893949189981,0.4245191986686667,0.07224495012816351
49,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11423,99,0.050631509419413565,0.06667267058034232,0.0012959551343323383,1.788883286690801e-05,512,503,True,9.765625e-05,1.7787405087288377e-05,False,0.9333273294196577,0.9987040448656677,0.9999821111671331,0.6220902453768331,0.9746248137386271,0.6431680053724679,0.2697058612340326,0.9519464210699305,0.9528882654004781,0.34181150218509626,0.8356396384328846,0.48859234077137587,0.9952986646275116,0.9921618140696083,0.0010222298634766074,0.9441547400150817,0.4999223732686421,0.3106239467093952,0.7844702725248877
50,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,3011,684,0.044415195270181916,0.9729796485893903,2.1315525263965185e-05,1.318155470331206e-07,108,94,False,1e-05,1.3268325249615742e-07,True,0.02702035141060969,0.999978684474736,0.999999868184453,0.5946004093786535,0.8479054470639582,0.9195596462685012,0.5943839102306427,0.7934881438045256,0.3953798035984489,0.04645046449009628,0.04050208456987902,0.6668386218662625,0.9972653642303815,0.9375202259876554,0.0,0.7838443870313966,0.5004627624209607,0.453205408692476,0.04917479197351632
51,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,3224,135,2.5574986188097375,0.8215717156454239,0.07169295896476846,0.002445187791372039,138,124,False,1e-05,0.0024452057684819506,True,0.1784282843545762,0.9283070410352315,0.997554812208628,0.4183050858719638,0.1250933718861314,0.34129120393402196,0.6972127291734476,0.08959427173694554,0.05571869346603857,0.7821546401708244,0.370937926832613,0.20107791315041232,0.35452099007071725,0.9814978659746834,0.7223024862297498,0.20052584821459196,0.04391053804639083,0.04957679858797753,0.8339178226271672
52,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,11910,612,0.15223255925947587,0.8297135592458668,8.180391385637087e-05,3.800852850455172e-05,512,502,True,4.8828125e-05,3.799839394647009e-05,False,0.17028644075413327,0.9999181960861436,0.9999619914714954,0.3674853558623468,0.07906850531327234,0.3216010680663504,0.5977681699590845,0.4748824562312276,0.28907104344996637,0.6994242410035303,0.10500372177486675,0.7534490492700904,1.0,0.9656874038875015,0.465637224490253,0.011510998694424275,0.9991987806245275,0.5490822592598925,0.10089024470976349
53,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6883,126,0.05486007126218606,0.30369207013225863,0.00148606376432181,1.1764418071935623e-06,304,290,False,1e-05,1.1764199526753671e-06,True,0.6963079298677414,0.9985139362356782,0.9999988235581928,0.7824884398739916,0.8255756475445558,0.002239415172453341,0.11330565531617452,0.5234844197086054,0.7386012903020674,0.6480533239672919,0.3012431664449726,0.47325675769027903,0.959194308232213,0.9930800477231899,0.005972107274865874,0.7671077036013895,0.9977126967315383,0.6920360699583041,0.22392723853226554
54,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,7238,765,0.37857222340946417,0.867097422301571,0.0020958978487553015,0.0005203190995621831,299,285,False,1e-05,0.0005203190228620924,True,0.1329025776984289,0.9979041021512447,0.9994796809004378,0.09637461516512442,0.4879108724716579,0.5484236559463794,0.13051483553715226,0.3972538709932921,0.6385569482324713,0.8542672244644327,0.9665125614091002,0.4760118238080422,0.9611912863694216,0.14093804610985752,0.0,1.5002799350072316e-13,0.500072766816268,0.49471913046741095,0.0013688809156312347
55,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1959,9,0.0,1000.0,1000.0,0.0204000879511953,86,72,False,1e-05,0.020400502367275974,True,nan,nan,0.9795999120488047,0.4894223829679397,0.295655179141395,0.08681694787398085,0.8062990720648117,0.6267151548645665,0.4211345786815555,0.8251107721520283,0.09573808006809574,0.35159907515038386,0.5292644468124135,0.8793769535729148,0.7451717150120394,0.7431711124307738,0.17455411687683559,0.5271320313699256,0.06490424981841214
56,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,2929,117,0.04685613328044188,0.9526192807812595,0.0012054541616944858,2.0391952555431914e-06,128,114,False,1e-05,2.0391917145978766e-06,True,0.04738071921874053,0.9987945458383055,0.9999979608047445,0.8702932901061741,0.4462984799418759,0.7323705678562951,0.5636025839205798,0.9587239087874013,0.6615120239577272,0.5284313369957414,0.6518644920325057,0.2796829237693757,0.9088138149598267,0.9733926524336695,8.552896285313686e-07,2.4922099402681123e-06,0.5000195261480167,0.8525857246627481,0.6532003505559129
57,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,3181,135,0.05220615393343386,0.9079689536299191,0.0013736993362774008,0.001251871826211004,144,130,False,1e-05,0.001251871935368909,True,0.09203104637008086,0.9986263006637226,0.998748128173789,0.9733449643111587,0.3608365727616084,0.10151921054883987,0.3078609451705461,0.6966137457891254,0.33564138090199386,0.582818351916352,0.931255028027864,1.0,0.9964628904674796,0.29696623704833813,0.0,0.4698163281308579,0.0023097882048928467,0.9540582487738224,0.5461954330112719
58,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.24707907702565243,0.15081917497225697,0.831896312699977,0.9208863979298412,0.5416564449773811,0.2335489353052409,0.6609898204099529,0.5409436753397162,0.24707907702565243,0.15081917497225697,0.831896312699977,0.9208863979298412,0.5416564449773811,0.2335489353052409,0.6609898204099529,0.5409436753397162
59,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,3333,522,0.02528563952107728,0.1546098041153232,3.23152904959656e-05,1.974845339547393e-05,128,114,False,1e-05,1.9749746784980537e-05,True,0.8453901958846768,0.999967684709504,0.9999802515466045,0.1828039799731943,0.737559755468894,0.7855369190575856,0.30453259623738804,0.028356500920337403,0.7362158509202054,0.21477362223231777,0.3600564906682516,0.03766645433572262,0.7446970879165097,0.7781197364943058,0.0,1.0195010754944285e-05,3.063727113000404e-06,0.18017378377608667,0.4256234381447528
60,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,2362,180,1523.5144556781013,0.9654080276389514,0.5738477868048761,0.01953865955878531,100,86,False,1e-05,0.01953865955878531,True,0.034591972361048565,0.4261522131951239,0.9804613404412147,0.8010469057642525,0.004174333884202963,0.16068420787432386,0.20619351136095293,0.47398159307466137,0.6436598348896317,0.14733642578494308,0.9942920589989114,0.6794528677305205,0.0,0.9476371955578407,0.8017075061144429,0.5172332365671275,7.083427457921232e-07,0.6832159719987001,0.9812280130936301
61,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.07237910849128418,0.25165213244334694,0.19281772067741756,0.9143938715083556,0.3432292715686964,0.1007548387828081,0.37301191051262517,0.29644408253578586,0.07237910849128418,0.25165213244334694,0.19281772067741756,0.9143938715083556,0.3432292715686964,0.1007548387828081,0.37301191051262517,0.29644408253578586
62,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,1316,432,3.553179617479009,0.980371919228907,0.1328949875979364,0.13184116262059098,39,25,False,1e-05,0.1318412519112866,True,0.019628080771093,0.8671050124020636,0.868158837379409,0.2008027517832727,0.07189602092434329,0.6150340494701577,0.32564562444476397,0.1452723334405502,0.6724495642512531,0.10044799813839363,0.71953502377424,0.07874462255166108,0.02391225889100089,0.6403605784207526,0.48570415243344306,0.18522735977147864,0.6971624364665236,0.1721679253527876,0.6841424752916327
63,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,3190,1872,44234.64130662029,0.9788816814301871,0.10389891926462935,0.10030690907963613,60,46,False,1e-05,0.10030707032941999,True,0.021118318569812927,0.8961010807353706,0.8996930909203639,0.6276733269749375,0.03995342192795484,0.43605013319494684,0.21578367451690472,0.5700290318693617,0.11456574254856731,0.7761888806753481,0.6171779124079069,0.40981343258322805,0.002377949859204347,0.8813644585925402,0.7506987133918421,0.6276800076069259,0.16280566623285397,0.9122352541646799,0.36071975963397157
64,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3296,252,0.04888666857282749,0.8444351168820108,0.0012526987679369883,5.368638288372196e-07,140,126,False,1e-05,5.381285125283242e-07,True,0.15556488311798927,0.998747301232063,0.9999994631361712,0.9635017537231619,0.5793066929923086,0.27814482788593864,0.395517857813753,0.7400946676869339,0.6312237712799498,0.8030712906260041,0.499122641735815,0.46354760051040317,0.9573134362204291,0.9822250137260343,0.0,0.7433838200418138,0.5019132762448499,0.8511371094633916,0.339897274402591
65,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,4791,9,0.0,1000.0,1000.0,0.00944271901957161,214,200,False,1e-05,0.009442817122488734,True,nan,nan,0.9905572809804284,0.0955054861677568,0.29330471787166246,0.24539202806060742,0.6857327074964854,0.41049237554384393,0.4950794373026249,0.3614729529560234,0.43468990845081656,0.06507674631753316,0.512175578797515,0.7574132671970342,0.6078328989200558,0.0012305487952162216,0.00015523661604740274,0.18199352064868043,0.4759674010244709
66,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,11615,666,0.052444949641833646,0.8810212469947094,0.0013337708537602966,0.0007790924338744176,512,505,True,0.000390625,0.0007789568234137789,False,0.11897875300529057,0.9986662291462397,0.9992209075661256,0.33216976372026646,0.32152098102321935,0.19144515279747049,0.43638091465727563,0.48667800069645917,0.021188538969808095,0.32457279604348,0.8000161238047355,0.17325613615389437,0.8573417263676673,0.37316875374280417,0.0,0.24524754395540238,0.6154329225636043,0.058871174086882166,0.55759526822943
67,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.939347045052106,0.40129173412204083,0.4710203608724721,0.958469063327898,0.5383645689027277,0.6867304795729285,0.09881817583030954,0.49544722022514837,0.939347045052106,0.40129173412204083,0.4710203608724721,0.958469063327898,0.5383645689027277,0.6867304795729285,0.09881817583030954,0.49544722022514837
68,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11195,162,0.0499121856026611,0.8926051230186655,0.001279527679234227,0.0011854021939130543,512,506,True,0.00078125,0.0011853923656014453,False,0.10739487698133454,0.9987204723207658,0.998814597806087,0.6675424748053587,0.43186179757457327,0.39446009515913727,0.0003034867016528678,0.562054554427002,0.18111616877863992,0.5281915972710983,0.2884565632706822,0.20527253624573455,0.8741179014417547,0.4358192642173567,0.0,0.7430260002116077,0.12898462032522068,0.7812378621495777,0.28248519101313313
69,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,7960,9,0.0,1000.0,1000.0,2.5550758974146603e-06,372,358,False,1e-05,2.5550859003020676e-06,True,nan,nan,0.9999974449241026,0.16718352171816753,0.999553304180834,0.5819043584057154,0.7141712332096151,0.5734740548284013,0.16506460237836348,0.8308814345309997,0.25084261166605537,0.5776387046200728,0.9915443440727392,0.9949996804538306,0.0,0.4901302133213085,0.49996816318889586,0.8031478737637224,0.26949052564949993
70,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,8467,1449,2.431089942519674,0.9622990872835516,0.15160227676089866,0.024223241775377158,328,314,False,1e-05,0.024223241775377158,True,0.03770091271644842,0.8483977232391013,0.9757767582246228,0.4486463831376766,0.0027424272145501007,0.19621169216638137,0.44396188210991416,0.24797462457961525,0.3670447722505357,0.3633136749755159,0.34618309172271255,0.6114664810960597,0.0,0.9358910292861068,0.790937413929217,0.26556636921473536,9.77226993992275e-07,0.16021956066112336,0.47180932061262104
71,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,2612,513,0.01885351184935677,0.9187778764105138,0.0005537684142999932,1.3979161467281287e-06,99,85,False,1e-05,1.3978262022318333e-06,True,0.08122212358948624,0.9994462315857,0.9999986020838533,0.6855784670206747,0.07771483239488394,0.6773592531839564,0.38867613265689804,0.7588485796521777,0.9923549471032509,0.7641002297749352,0.8313646049901233,0.6610062082925952,0.9999151760691728,0.8374934415712111,3.704194304378819e-06,0.9818796926608733,0.5000368952235598,0.9816020520868648,0.5192097254924339
72,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,4779,252,0.051111366734291376,0.8940096576521941,0.00130950779169281,1.6887344456151254e-07,207,193,False,1e-05,1.693598595808865e-07,True,0.10599034234780587,0.9986904922083072,0.9999998311265554,0.9349554386568965,0.9095065997236577,0.13321550041647495,0.030627113218301097,0.04877747302880909,0.3075931936738941,0.43477123097041254,0.40960924676795946,0.5384443857326527,0.9717732704597758,0.9827055252418668,0.0,0.5003388299554549,0.49995935746136616,0.35697303435754246,0.1564452111727068
73,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,11320,171,0.04923226810277864,0.7416723649223753,0.0012695332826920813,2.430494324245913e-06,512,505,True,0.000390625,2.404106716480392e-06,False,0.2583276350776247,0.9987304667173079,0.9999975695056758,0.4319835422003204,0.9160284698438413,0.8978218708578505,0.23070081200356063,0.7542525527232616,0.7045895577665434,0.8160704505117337,0.9385521474459014,0.5423841349070009,0.9768133089758458,0.9879844007175922,0.0,0.5185229867003001,0.5002588298716236,0.8322721561019126,0.6851966401276398
74,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,1715,279,0.037215930516935516,0.5403350556421161,0.0009551828151016517,3.608885554839958e-07,64,50,False,1e-05,3.6338640174715664e-07,True,0.45966494435788385,0.9990448171848983,0.9999996391114445,0.7449126033430044,0.5696006171400434,0.8674867224432663,0.03521104631626351,0.26486372561456123,0.90747882136082,0.6164453520396286,0.9626887373577686,0.5548421578935685,0.9732220814762914,0.9550026634494883,0.0023437500000000003,0.5004222908678448,7.649910732254739e-05,0.5721560835598261,0.9264031014232578
75,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1291,9,0.0,1000.0,1000.0,0.08446758412407873,56,42,False,1e-05,0.08446878039506178,True,nan,nan,0.9155324158759213,0.24637020192077774,0.06609483103480793,0.12075109429945316,0.7580505920213508,0.9232277074763517,0.15332537883725497,0.650555394451026,0.05770618343951173,0.1704588663735804,0.14656842676478504,0.7462262736410478,0.8075706698613612,0.7209954229547031,0.20631347468814576,0.5804379116205612,0.05616925298613705
76,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.6136892332614649,0.9531093619656278,0.3650323088196373,0.9494589054842382,0.027800788955125035,0.568885235664945,0.9121018706026525,0.11709851948369836,0.6136892332614649,0.9531093619656278,0.3650323088196373,0.9494589054842382,0.027800788955125035,0.568885235664945,0.9121018706026525,0.11709851948369836
77,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11072,144,0.050565230659954795,0.6019385790283615,0.0012994434015367595,0.001148652350837276,512,504,True,0.0001953125,0.001148586968231946,False,0.39806142097163855,0.9987005565984632,0.9988513476491627,0.21128925120908507,0.9589282726460695,0.2747617002675963,0.4447344387912641,0.1583484427630177,0.06840023367704741,0.5711769367469114,0.20778004585170934,0.14912655789281068,0.8386854636377398,0.42594594059309765,0.0,0.24306497044434952,0.6148842549447682,0.7047522602483218,0.2031655874370935
78,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,333,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.6282227262788107,0.005184382442701392,0.4368528104331549,0.98486224260896,0.8657710030223852,0.4783315982261584,0.8452253613400222,0.8431966660691015,0.6282227262788107,0.005184382442701392,0.4368528104331549,0.98486224260896,0.8657710030223852,0.4783315982261584,0.8452253613400222,0.8431966660691015
