optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
56,angular_minimum:56,2.7073480765066444e-08,True,False,2,ABNORMAL: ,0,548,189,199999999.9951915,2.720566373812246e-08,2.720566373812246e-08,2.7038993254920917e-08,15,1,False,1e-05,2.7078616964580114e-08,True,0.5000006220355835,0.5000001215148907,0.5082633818184185,0.5,0.49999999999999994,0.07077748846873644,0.7512656667982769,0.2487370155097086,0.5000006220355835,0.5000001215148907,0.5082633818184185,0.5,0.49999999999999994,0.07080190253123644,0.7512656667982769,0.2487370155097086
57,angular_minimum:57,2.7217623631025366e-08,True,False,2,ABNORMAL: ,0,547,189,199999999.99490747,2.7237949885811812e-08,2.7237949885811812e-08,2.7131671800465453e-08,15,1,False,1e-05,2.71837299381064e-08,True,0.5000020949123447,0.499997878096114,0.5073611363421968,0.49999999999999994,0.5,0.07163506358491506,0.2693564385301311,0.2693546426601494,0.5000020949123447,0.499997878096114,0.5073611363421968,0.49999999999999994,0.5,0.07164727061616506,0.2693564385301311,0.2693546426601494
58,angular_minimum:58,2.725801390086678e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.9954586,2.7257981889592434e-08,2.7257981889592434e-08,2.7257981889592434e-08,14,0,False,1e-05,2.7256703421262418e-08,True,0.5,0.5,0.3568371203065226,0.5,0.5,0.3075370555016981,0.34084036973031057,0.3408390152291044,0.5,0.5,0.3568371203065226,0.5,0.5,0.3075370555016981,0.34084036973031057,0.3408390152291044
59,angular_minimum:59,2.725988154011086e-08,True,False,2,ABNORMAL: ,0,548,189,199999999.99514648,2.7430817251991452e-08,2.7430817251991452e-08,2.7328458668684293e-08,15,1,False,1e-05,2.7321716681116994e-08,True,0.5000065948220184,0.5000005106173248,0.5079293218962275,0.49999999999999994,0.5,0.07109397155397307,0.767313188500021,0.7673131108672143,0.5000065948220184,0.5000005106173248,0.5079293218962275,0.49999999999999994,0.5,0.07148459655397307,0.767313188500021,0.7673131108672143
60,angular_minimum:60,2.7479612237504886e-08,True,False,2,ABNORMAL: ,0,571,189,199999999.9950674,2.78263651053668e-08,2.78263651053668e-08,2.7556412414424446e-08,16,2,False,1e-05,2.7697583048083477e-08,True,0.49999918145208844,0.49999999366603676,0.5150618948182133,0.49999999999999994,0.5,0.06459961768129185,0.7398660404335892,0.2601302240088093,0.49999918145208844,0.49999999366603676,0.5148665823182133,0.49999999999999994,0.5,0.06499024268129186,0.7398660404335892,0.2601302240088093
61,angular_minimum:61,2.7516278282308457e-08,True,False,2,ABNORMAL: ,0,569,189,6598.951841480479,2.7690961528787224e-08,2.7690961528787224e-08,2.7470198064212093e-08,16,2,False,1e-05,2.7552480823799834e-08,True,0.500001081141117,0.5000000003399278,0.5070479446060716,0.49999999999999994,0.5,0.07203486381888452,0.2804089780362109,0.280402823206198,0.500001081141117,0.5000000003399278,0.5070723586685716,0.49999999999999994,0.5,0.07198603569388452,0.2804089780362109,0.280402823206198
62,angular_minimum:62,2.7530269327786192e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.9948353,2.759894855066916e-08,2.759894855066916e-08,2.759894855066916e-08,14,0,False,1e-05,2.759857052479182e-08,True,0.500000398080377,0.49999961630211137,0.500901077427326,0.5,0.49999999999999994,0.0780365933501656,0.20798437073800813,0.7920151904797917,0.500000398080377,0.49999961630211137,0.500901077427326,0.5,0.49999999999999994,0.0780365933501656,0.20798437073800813,0.7920151904797917
63,angular_minimum:63,2.757179823234864e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.9951018,2.765425565817689e-08,2.765425565817689e-08,2.765425565817689e-08,14,0,False,1e-05,2.7594207150663225e-08,True,0.5000071824238069,0.4999999995949195,0.5054267732770319,0.49999999999999994,0.5,0.07350371835623687,0.783426935945993,0.7834220673711482,0.5000071824238069,0.4999999995949195,0.5054267732770319,0.49999999999999994,0.5,0.07350371835623687,0.783426935945993,0.7834220673711482
64,angular_minimum:64,2.7685796935652706e-08,True,False,2,ABNORMAL: ,0,570,189,8582.541986080709,2.7922835066661773e-08,2.7922835066661773e-08,2.75679258239747e-08,16,2,False,1e-05,2.7618993922552074e-08,True,0.500000410387234,0.499999791898433,0.505924413034816,0.49999999999999994,0.5,0.07419127969699424,0.7144093416120522,0.7144037835972256,0.500000410387234,0.499999791898433,0.505924413034816,0.49999999999999994,0.5,0.07331237344699425,0.7144093416120522,0.7144037835972256
65,angular_minimum:65,2.783290874004366e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,553,180,16511.420037862234,2.9576963485063207e-08,2.8529402725344673e-08,2.7299680876469688e-08,16,2,False,1e-05,2.852665077247351e-08,True,0.49999998356710434,0.49999999936861245,0.5075520641813206,0.49999999999999994,0.5,0.07145288117224963,0.18254464077051244,0.18254044284488483,0.4999999835671043,0.4999999993686124,0.5075520641813207,0.4999999999997243,0.49999999999972433,0.0718190921097497,0.1825446407705123,0.1825404428448849
66,angular_minimum:66,2.7866230118713646e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.995337,2.786600858866872e-08,2.786600858866872e-08,2.786600858866872e-08,14,0,False,1e-05,2.78667042384467e-08,True,0.5,0.5,0.4807788439977685,0.5,0.5,0.10090947251990523,0.8148951443003358,0.18510950494546807,0.5,0.5,0.4807788439977685,0.5,0.5,0.10090947251990523,0.8148951443003358,0.18510950494546807
67,angular_minimum:67,2.8068890112279643e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,584,189,9541.627497535424,2.9545587799004795e-08,2.91125615439587e-08,2.7329956581911462e-08,17,3,False,1e-05,2.7522404911439582e-08,True,0.5000144271931766,0.5000011481044334,0.500782855928608,0.49999999999999994,0.5,0.07817341451369364,0.7114687569610754,0.28852449775693095,0.49999001313067615,0.5000011481044333,0.500782855928608,0.4999999999997848,0.49999999999978484,0.07819782857619365,0.7114809639923254,0.28852449775693095
68,angular_minimum:68,2.821512918495141e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,598,180,1010.8608501563904,3.077623756148204e-08,2.9350893846164624e-08,2.592682157248415e-08,18,4,False,1e-05,2.592210512554812e-08,True,0.500002994955694,0.499999982749915,0.49999464718077474,0.5,0.49999999999999994,0.1240186322216702,0.7492727310137416,0.2507141229809618,0.500002994955687,0.49999998274991453,0.47499464718080886,0.4999999999632558,0.4999999999632557,0.10839363222168834,0.7492849380449936,0.25071412298095686
69,angular_minimum:69,2.834833120860681e-08,True,False,2,ABNORMAL: ,0,575,180,2340.2680206266205,2.854008024699475e-08,2.854008024699475e-08,2.5424552658767183e-08,17,3,False,1e-05,2.6183281069750748e-08,True,0.5000014109416688,0.4999927199226661,0.5080730973566678,0.49999999999999994,0.5,0.0800849523002315,0.26151856909815296,0.26151170305484306,0.5000014109416688,0.4999927199226661,0.5001629411066678,0.49999999999999994,0.5,0.0800849523002315,0.26151856909815296,0.26151170305484306
70,angular_minimum:70,2.8434487970448918e-08,True,False,2,ABNORMAL: ,0,517,189,21156.958203850445,3.063356200194362e-08,3.063356200194362e-08,3.063356200194362e-08,14,0,False,1e-05,3.171434544377823e-08,True,0.5000049468673213,0.5000137646529834,0.5000250805031716,0.5,0.5,0.09731261869767593,0.8347024197026855,0.16529504815051535,0.5000049468673213,0.5000137646529834,0.5000250805031716,0.5,0.5,0.09731261869767593,0.8347024197026855,0.16529504815051535
71,angular_minimum:71,2.8751643138684113e-08,True,False,2,ABNORMAL: ,0,571,189,194444.6649471122,2.8751554888009746e-08,2.8751554888009746e-08,2.536950023125598e-08,16,2,False,1e-05,2.5279590957281234e-08,True,0.5,0.5,0.26057588774715823,0.5,0.5,0.5773599902979245,0.19506611398296397,0.3049269150210226,0.5,0.5,0.2590133877471582,0.5,0.5,0.5273599902979245,0.19506611398296397,0.3049269150210226
72,angular_minimum:72,2.9084812688785582e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,454,135,395.251600118537,2.9226056765674792e-08,2.9199386230095557e-08,2.9199386230095557e-08,14,0,False,1e-05,2.918672051914718e-08,True,0.49999957324442723,0.5000030737342508,0.5305038986786658,0.49999999999999994,0.49999999999999994,0.05250819015097863,0.25180948752009874,0.25180613226539655,0.4999995732444264,0.5000030737342483,0.5305038986786658,0.4999999999956126,0.4999999999956126,0.05250819015097863,0.25180948752009796,0.2518061322653965
73,angular_minimum:73,2.9153902251502753e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,499,180,16480.831851937102,2.918190468936261e-08,2.902844621470495e-08,2.902844621470495e-08,14,0,False,1e-05,2.918603703247895e-08,True,0.500000266674394,0.499999912941073,0.5023277775341589,0.5,0.5,0.0765863202853943,0.6842308191904445,0.31576580285972583,0.500000266674394,0.499999912941073,0.5023277775341589,0.4999999999999491,0.4999999999999491,0.0765863202853943,0.6842308191904445,0.31576580285972583
74,angular_minimum:74,2.9320207043804888e-08,True,False,2,ABNORMAL: ,0,592,189,19012.180724890124,3.048030711062839e-08,3.048030711062839e-08,2.8792975444742977e-08,17,3,False,1e-05,2.8764889568273826e-08,True,0.49999078877101805,0.4999991343498218,0.5009577782214423,0.49999999999999994,0.5,0.07830216029495402,0.6756940500610041,0.6756923058792373,0.49999078877101805,0.4999991343498218,0.5001765282214423,0.49999999999999994,0.5,0.07907341029495402,0.6756940500610041,0.6756923058792373
75,angular_minimum:75,2.947427646207113e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.99501514,2.9475295116496616e-08,2.9475295116496616e-08,2.9475295116496616e-08,14,0,False,1e-05,2.9476947334006286e-08,True,0.5,0.5,0.39247137719087277,0.5,0.5,0.24109840945559885,0.3549212724743175,0.35491753888906286,0.5,0.5,0.39247137719087277,0.5,0.5,0.24109840945559885,0.3549212724743175,0.35491753888906286
76,angular_minimum:76,2.9516845638649636e-08,True,False,2,ABNORMAL: ,0,593,189,1459.017516131084,2.9516875576804567e-08,2.9516875576804567e-08,2.5373349072561194e-08,17,3,False,1e-05,2.532693788285546e-08,True,0.5,0.5,0.4948268261247133,0.5,0.5,0.10927862112285308,0.2470639394011605,0.24705754022272924,0.5,0.5,0.4745143261247133,0.5,0.5,0.10927862112285308,0.2470639394011605,0.24705754022272924
77,angular_minimum:77,2.962561287144819e-08,True,False,2,ABNORMAL: ,0,517,189,223606797.7441277,2.9608435351516005e-08,2.9608435351516005e-08,2.9608435351516005e-08,14,0,False,1e-05,2.964430509036971e-08,True,0.5,0.5,0.2713071717157618,0.5,0.5,0.47499362115674254,0.3627652302866424,0.637231117089793,0.5,0.5,0.2713071717157618,0.5,0.5,0.47499362115674254,0.3627652302866424,0.637231117089793
78,angular_minimum:78,2.970071349115007e-08,True,False,2,ABNORMAL: ,0,547,189,18497.46944862609,2.9880137290343877e-08,2.9880137290343877e-08,2.9706958287894275e-08,15,1,False,1e-05,2.9693407077373774e-08,True,0.500001154481252,0.5000000040581712,0.5013787845942141,0.5,0.5,0.07781788303854753,0.17734022313001307,0.8226535536222781,0.500001154481252,0.5000000040581712,0.5013787845942141,0.5,0.5,0.07776905491354753,0.17734022313001307,0.8226535536222781
79,angular_minimum:79,3.0139886140726796e-08,True,False,2,ABNORMAL: ,0,593,189,2231.560279795922,3.0139401947301897e-08,3.0139401947301897e-08,2.6423094582647546e-08,17,3,False,1e-05,2.6421262955422608e-08,True,0.5,0.5,0.49740665295776876,0.5,0.5,0.10971796161275132,0.24320523435741145,0.24320282816267122,0.5,0.5,0.4950629029577687,0.5,0.5,0.08471796161275133,0.24320523435741145,0.24320282816267122
80,angular_minimum:80,3.0215293700740134e-08,True,False,2,ABNORMAL: ,0,659,189,1287.1572060403066,3.044350580352736e-08,3.044350580352736e-08,2.797659224342743e-08,20,6,False,1e-05,2.8244794030527507e-08,True,0.5000001748534177,0.4999997521599103,0.5312250207182032,0.49999999999999994,0.5,0.06072113528864892,0.7450029230058274,0.7449924126889788,0.5000001748534177,0.4999997521599103,0.5206781457182031,0.49999999999999994,0.5,0.06070892825739892,0.7449907159745773,0.7449924126889788
81,angular_minimum:81,3.038265652576293e-08,True,False,2,ABNORMAL: ,0,570,189,852.8657987631715,3.0382474854631395e-08,3.0382474854631395e-08,2.6489137289560156e-08,16,2,False,1e-05,2.6444220700797572e-08,True,0.5000001412944638,0.49999998465061635,0.49875078947004553,0.49999999999999994,0.5,0.10912088801964304,0.753242589815426,0.7532361437949843,0.5000001412944638,0.49999998465061635,0.49562578947004554,0.49999999999999994,0.5,0.08412088801964304,0.753242589815426,0.7532361437949843
82,angular_minimum:82,3.043333391868301e-08,True,False,2,ABNORMAL: ,0,593,189,7164.929351499741,3.043329422861574e-08,3.043329422861574e-08,2.6246924142874813e-08,17,3,False,1e-05,2.6245080920672357e-08,True,0.5,0.5,0.48815305529947467,0.49999999999999994,0.5,0.12428545998376844,0.7245865458481716,0.7245890112096223,0.5,0.5,0.48737180529947466,0.49999999999999994,0.5,0.09303545998376844,0.7245865458481716,0.7245890112096223
83,angular_minimum:83,3.056906595764916e-08,True,False,2,ABNORMAL: ,0,571,189,3258.377065682688,3.188808380163333e-08,3.188808380163333e-08,2.5142162332904905e-08,16,2,False,1e-05,2.5140267533969856e-08,True,0.4999998652564459,0.4999999872891509,0.5000083951271804,0.49999999999999994,0.5,0.11696576238537137,0.23858145508980627,0.2385804288296126,0.4999998652564459,0.4999999872891509,0.4687583951271804,0.49999999999999994,0.5,0.11696576238537137,0.23858145508980627,0.2385804288296126
84,angular_minimum:84,3.1032936341916354e-08,True,False,2,ABNORMAL: ,0,593,189,85123.24824450929,3.103293364191135e-08,3.103293364191135e-08,2.335674913815548e-08,17,3,False,1e-05,2.3342070736692322e-08,True,0.5,0.5,0.36655655154838923,0.5,0.5,0.3543300157750984,0.7290468306128367,0.7290414088424751,0.5,0.5,0.36655655154838923,0.5,0.5,0.29026751577509835,0.7290468306128367,0.7290414088424751
85,angular_minimum:85,3.109615327274358e-08,True,False,2,ABNORMAL: ,0,614,189,20938.952483389305,3.148953887177959e-08,3.148953887177959e-08,3.051224480657437e-08,18,4,False,1e-05,3.0512437200347696e-08,True,0.5000049548757666,0.5000095752801956,0.5021611378807206,0.5,0.5,0.07690424161527976,0.668729693990766,0.668731932803015,0.5000049548757666,0.49999736824894564,0.5021733449119706,0.5,0.5,0.07709955411527976,0.668729693990766,0.668731932803015
86,angular_minimum:86,3.1221312734973895e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.99466679,3.121701732541031e-08,3.121701732541031e-08,3.121701732541031e-08,14,0,False,1e-05,3.121993943064661e-08,True,0.5,0.5,0.33019399415104544,0.5,0.5,0.3588230794706677,0.37001879586606584,0.6299784089098925,0.5,0.5,0.33019399415104544,0.5,0.5,0.3588230794706677,0.37001879586606584,0.6299784089098925
87,angular_minimum:87,3.197161336077152e-08,True,False,2,ABNORMAL: ,0,571,189,10948.516843244073,3.197113706531103e-08,3.197113706531103e-08,2.5194580484394853e-08,16,2,False,1e-05,2.5163719084845854e-08,True,0.5,0.5,0.45387688496807566,0.5,0.5,0.19073459610471077,0.7858209876265984,0.21418487634330388,0.5,0.5,0.45231438496807563,0.5,0.5,0.14073459610471079,0.7858209876265984,0.21418487634330388
88,angular_minimum:88,3.2087818337210636e-08,True,False,2,ABNORMAL: ,0,615,189,5680.015614471775,3.4595702719070454e-08,3.4595702719070454e-08,2.656391040222835e-08,18,4,False,1e-05,2.6776462420254625e-08,True,0.49999997025142834,0.5000000268429454,0.5400282679878681,0.5,0.5,0.0735187835176756,0.7231323201093486,0.7231324891525999,0.49999997025142834,0.5000000268429454,0.505750924237868,0.5,0.5,0.0735187835176756,0.7231323201093486,0.7231324891525999
89,angular_minimum:89,3.216731146148695e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.99447632,3.2169388973048527e-08,3.2169388973048527e-08,3.2169388973048527e-08,14,0,False,1e-05,3.2153660127202765e-08,True,0.5,0.5,0.25879844294911436,0.5,0.5,0.525,0.6313515486492196,0.13134833308333946,0.5,0.5,0.25879844294911436,0.5,0.5,0.525,0.6313515486492196,0.13134833308333946
90,angular_minimum:90,3.2324919165191354e-08,True,False,2,ABNORMAL: ,0,594,189,491.26887228150423,3.304760307988924e-08,3.304760307988924e-08,2.6037782964876166e-08,17,3,False,1e-05,2.6035578506171474e-08,True,0.4999998573313542,0.49999999699088626,0.521044455328534,0.5,0.49999999999999994,0.09272305359638877,0.2505590827815932,0.7494396747990142,0.4999998573313542,0.49999999699088626,0.48823195532853403,0.5,0.49999999999999994,0.09272305359638877,0.2505590827815932,0.7494396747990142
91,angular_minimum:91,3.290727435502985e-08,True,False,2,ABNORMAL: ,0,617,189,107565.12082504717,3.290815778359111e-08,3.290815778359111e-08,2.4837489281766165e-08,18,4,False,1e-05,2.4824037041291307e-08,True,0.5,0.5,0.2592922218272117,0.5,0.5,0.6432815091417272,0.7948333735633177,0.7051669328406044,0.5,0.5,0.2592922218272117,0.5,0.5,0.5276565091417271,0.7948333735633177,0.7051669328406044
92,angular_minimum:92,3.3102698571216055e-08,True,False,2,ABNORMAL: ,0,638,189,94703.86986803946,3.310288879954778e-08,3.310288879954778e-08,2.3999406288757574e-08,19,5,False,1e-05,2.3948710961524976e-08,True,0.5,0.5,0.2598291180899453,0.5,0.5,0.6534668469703832,0.7729074379757903,0.272913824437835,0.5,0.5,0.2590478680899453,0.5,0.5,0.525341846970383,0.7729074379757903,0.272913824437835
93,angular_minimum:93,3.318507266969147e-08,True,False,2,ABNORMAL: ,0,548,189,25101.627409958768,3.3341867010875925e-08,3.3341867010875925e-08,3.3065944988885093e-08,15,1,False,1e-05,3.3138036884287296e-08,True,0.49999991647936115,0.5000000550928555,0.5069727123602962,0.49999999999999994,0.49999999999999994,0.07314085977366158,0.8501798166372536,0.14982147060944906,0.49999991647936115,0.5000000550928555,0.5061914623602962,0.49999999999999994,0.49999999999999994,0.07314085977366158,0.8501798166372536,0.14982147060944906
94,angular_minimum:94,3.330458885485057e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,584,189,860.2963715037454,3.3363054479312793e-08,3.333507837630113e-08,2.6090395462302864e-08,17,3,False,1e-05,2.6089077334894458e-08,True,0.49999670607593183,0.49999988349032265,0.5239827374360474,0.5,0.49999999999999994,0.09066736827140398,0.25462537432857196,0.7453707991695161,0.49999670607593183,0.49999988349032265,0.4896077374360474,0.49999999999997746,0.4999999999999774,0.09066736827140398,0.25462537432857196,0.7453707991695161
95,angular_minimum:95,3.404415106624961e-08,True,False,2,ABNORMAL: ,0,628,189,3207.5385024410425,3.396437857442012e-08,3.396437857442012e-08,2.4940708238517772e-08,19,5,False,1e-05,2.493937032562536e-08,True,0.4999857950944326,0.4999998751904252,0.5003791488611272,0.5,0.49999999999999994,0.1280246561845687,0.2648069523338426,0.264804204980003,0.49999800212568263,0.4999998751904252,0.4628791488611272,0.5,0.49999999999999994,0.1248996561845687,0.2648069523338426,0.264804204980003
96,angular_minimum:96,3.426384909422618e-08,True,False,2,ABNORMAL: ,0,615,189,8408.508570128231,3.4637216222430326e-08,3.4637216222430326e-08,2.6622987573537833e-08,18,4,False,1e-05,2.655272900630813e-08,True,0.4999994447395406,0.49999958883657525,0.5219926457612535,0.5,0.5,0.09453992897467234,0.21300924887441913,0.7869840541303078,0.4999994447395406,0.49999958883657525,0.48605514576125347,0.5,0.5,0.09453992897467234,0.21300924887441913,0.7869840541303078
