kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned,unpolarized_purity,unpolarized_C_e_p,unpolarized_C_p_gamma,unpolarized_C_e_gamma,unpolarized_D_W,L_proton_purity,L_proton_C_e_p,L_proton_C_p_gamma,L_proton_C_e_gamma,L_proton_D_W,L_electron_purity,L_electron_C_e_p,L_electron_C_p_gamma,L_electron_C_e_gamma,L_electron_D_W,Tx_proton_purity,Tx_proton_C_e_p,Tx_proton_C_p_gamma,Tx_proton_C_e_gamma,Tx_proton_D_W,Ty_proton_purity,Ty_proton_C_e_p,Ty_proton_C_p_gamma,Ty_proton_C_e_gamma,Ty_proton_D_W,Tx_electron_purity,Tx_electron_C_e_p,Tx_electron_C_p_gamma,Tx_electron_C_e_gamma,Tx_electron_D_W,Ty_electron_purity,Ty_electron_C_e_p,Ty_electron_C_p_gamma,Ty_electron_C_e_gamma,Ty_electron_D_W,LL_purity,LL_C_e_p,LL_C_p_gamma,LL_C_e_gamma,LL_D_W,LTx_purity,LTx_C_e_p,LTx_C_p_gamma,LTx_C_e_gamma,LTx_D_W,LTy_purity,LTy_C_e_p,LTy_C_p_gamma,LTy_C_e_gamma,LTy_D_W,TxTx_purity,TxTx_C_e_p,TxTx_C_p_gamma,TxTx_C_e_gamma,TxTx_D_W,TxTy_purity,TxTy_C_e_p,TxTy_C_p_gamma,TxTy_C_e_gamma,TxTy_D_W
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,4.6142142099600090e+00,1.6069632252838311e+00,2.5787024989660917e-01,-2.2446730438081817e+00,9.6082718881551371e-02,7.9936060666758652e-02,5.5045543622204640e+00,3.0198069714854969e-01,7.2521812553026113e+00,True,2.5715459096156762e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1081270385764832e-01,0.0000000000000000e+00,3.9719088466016374e-03,6.6186608108642061e-05,1.1523736314672162e+00,5.1430918191863206e-01,0.0000000000000000e+00,2.0926242301087962e-04,5.4950057028337962e-04,1.1542625329984131e+00,5.0208929801575097e-01,0.0000000000000000e+00,7.4610887202535966e-03,0.0000000000000000e+00,1.1504090067817416e+00,5.0140718004973595e-01,0.0000000000000000e+00,7.6645436862588772e-03,0.0000000000000000e+00,1.1502924354187387e+00,5.0000000000182132e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4010491526168673e-01,1.0348158370698493e+00,5.0000000000268197e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4010503180512530e-01,1.0348157890294483e+00,1.0000000000000000e+00,1.0264557163233956e-06,3.2721578644499660e-03,5.5096936193846542e-04,1.1524953242172284e+00,9.9999999999999967e-01,1.6179642421229304e-06,7.8067594470517757e-03,5.4865559406974175e-04,1.1498921119731875e+00,9.9999999999999956e-01,1.9866275009433139e-06,7.9598385498873808e-03,5.4881810270489479e-04,1.1498041003557398e+00,1.0000000000000000e+00,1.4977423467515552e-01,7.4610687832848861e-03,2.4013291374227147e-01,9.4003236588675754e-01,9.9999999999999956e-01,1.5389759306378165e-01,7.6645266453141611e-03,2.4012821161193706e-01,9.3763052266698244e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,4.7123889803846897e+00,1.7413843138129919e+00,2.7294845640052673e-01,-2.2463038411498033e+00,9.5992073971267147e-02,7.9832472010122585e-02,5.5183613598483179e+00,3.0916368261243021e-01,0.0000000000000000e+00,True,2.5759957703351177e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1147883690982154e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.3277760240396126e-04,1.1544507281935341e+00,5.1519914780192200e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2240877564339563e-03,1.1534178902539052e+00,5.0222305161561676e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9045421973261817e-04,1.1545905900562758e+00,5.0149726554158558e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5630223156565165e-04,1.1546103042967788e+00,5.0000000374368891e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8468212344304351e-01,9.9499885408857458e-01,5.0000000252140886e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8468258889727744e-01,9.9499900285431175e-01,9.9999999999999989e-01,0.0000000000000000e+00,6.5527184852364021e-08,2.3072723899690622e-03,1.1533699347056927e+00,9.9999999999999967e-01,5.1536574089340828e-11,1.5966435140316547e-07,2.1789220701710840e-03,1.1534438168603334e+00,9.9999999999999989e-01,4.4835537627909578e-11,1.6301057807994472e-07,2.1874899686871482e-03,1.1534388790685539e+00,9.9999999999999978e-01,6.4391466373070348e-07,1.5351671726893112e-07,9.8456748915262837e-01,9.9496168699339205e-01,1.0000000000000000e+00,6.5955053871261924e-07,1.5446691217638344e-07,9.8458804497766050e-01,9.9496824387510407e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,4.8105637508093704e+00,1.8835980965888424e+00,2.8941438601289754e-01,-2.2446730438081817e+00,9.6082718881551371e-02,7.9936060666758652e-02,5.5045543622204640e+00,3.1538614756556083e-01,7.2521812553026113e+00,True,2.5810157385130211e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1224173147900731e-01,0.0000000000000000e+00,3.0141059352786713e-03,6.1379048979134560e-05,1.1529274804989396e+00,5.1620314767665587e-01,0.0000000000000000e+00,1.7262742653405454e-04,4.4273872127772177e-04,1.1543452997063117e+00,5.0236711879725882e-01,0.0000000000000000e+00,5.6644169778273593e-03,0.0000000000000000e+00,1.1514394743027510e+00,5.0159429742633810e-01,0.0000000000000000e+00,5.8187480016828781e-03,0.0000000000000000e+00,1.1513508850444896e+00,5.0000000001429634e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4939721992001318e-01,1.0310202132243320e+00,5.0000000001165223e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4939729874490849e-01,1.0310201813227093e+00,1.0000000000000002e+00,7.9170383537046533e-07,2.4501376336076301e-03,4.4377106538430401e-04,1.1530307597388887e+00,9.9999999999999978e-01,4.6133204699080151e-06,5.9419012848972415e-03,4.4228018647967380e-04,1.1510214776890408e+00,1.0000000000000000e+00,5.1535078977880710e-06,6.0557570187706302e-03,4.4236663461063398e-04,1.1509557615417558e+00,1.0000000000000002e+00,1.6236622616901822e-01,5.6643426268080084e-03,2.4937276104785994e-01,9.3025652931802316e-01,1.0000000000000002e+00,1.6684019698098904e-01,5.8187413815961354e-03,2.4937750359747901e-01,9.2772664388116644e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,4.6142142099600090e+00,2.0969316238605069e+00,3.1196716936171065e-01,-2.8963866254959250e+00,6.8002987165842285e-02,4.9733744689432334e-02,5.5045543622204640e+00,3.2572407788011332e-01,7.2521812553026113e+00,True,2.6100572320897186e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1683221007866931e-01,0.0000000000000000e+00,4.1572498024332345e-03,8.3154941520594192e-05,1.1522572412365473e+00,5.2201144640952468e-01,0.0000000000000000e+00,2.2217721277404881e-04,5.3984207802415833e-04,1.1542606501152382e+00,5.0258961131249347e-01,0.0000000000000000e+00,8.0976374639637541e-03,0.0000000000000000e+00,1.1500443709326520e+00,5.0258962502678095e-01,0.0000000000000000e+00,8.0976357171424103e-03,0.0000000000000000e+00,1.1500443719329634e+00,5.0000000000420963e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3742934794080597e-01,1.0359216016069241e+00,5.0000000000420952e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3742934795618456e-01,1.0359216016005519e+00,9.9999999999999989e-01,2.5765327829906818e-07,3.3180341483686603e-03,5.4165235467555401e-04,1.1524747476031103e+00,1.0000000000000000e+00,1.9441093883999672e-06,8.5620483051939440e-03,5.3887930519212529e-04,1.1494649929885494e+00,1.0000000000000000e+00,1.9440743145995646e-06,8.5620579359733176e-03,5.3887929692976802e-04,1.1494649874997576e+00,9.9999999999999956e-01,1.8917157695572603e-01,8.0976535819388563e-03,2.3745723281533060e-01,9.1974748915147142e-01,9.9999999999999978e-01,1.8917175409519804e-01,8.0976111333963801e-03,2.3745759983203937e-01,9.1974725631048748e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,4.7123889803846897e+00,2.2469742034287425e+00,3.2633460992279884e-01,-2.8984910195807534e+00,6.7933259206225727e-02,4.9663805349970440e-02,5.5183613598483179e+00,3.3366406524536729e-01,0.0000000000000000e+00,True,2.6160294824912766e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1773713015991529e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6470887858422906e-04,1.1544323009382416e+00,5.2320588936061985e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9257401527878637e-03,1.1535897833595001e+00,5.0273437591324677e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.8246029657624700e-04,1.1545952044892869e+00,5.0273439042510892e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.8246079344669264e-04,1.1545952042024707e+00,5.0000000356882235e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.7651753366365468e-01,9.9241949228523019e-01,5.0000000356880370e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.7651753356017112e-01,9.9241949225292081e-01,1.0000000000000000e+00,2.2872355217624799e-11,5.7890605654278075e-08,2.0115764752389226e-03,1.1535402899718312e+00,9.9999999999999978e-01,2.0852013917733124e-11,1.5289984347725247e-07,1.8824920064116962e-03,1.1536146167041088e+00,1.0000000000000004e+00,3.1647722542186465e-11,1.5288360987486258e-07,1.8824918825668965e-03,1.1536146167786183e+00,1.0000000000000000e+00,5.9444945155659287e-07,1.4396469396680714e-07,9.7641684014653829e-01,9.9238756255198979e-01,9.9999999999999978e-01,5.9993386408344597e-07,1.4064705738079152e-07,9.7641683988741534e-01,9.9238756101551562e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,4.8105637508093704e+00,2.4052740957867740e+00,3.4214500901878070e-01,-2.8963866254959250e+00,6.8002987165842285e-02,4.9733744689432334e-02,5.5045543622204640e+00,3.4066604705184778e-01,7.2521812553026113e+00,True,2.6226483259214250e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.1875445192160208e-01,0.0000000000000000e+00,3.2759951844113636e-03,7.8453561097290811e-05,1.1527668772589703e+00,5.2452966514250998e-01,0.0000000000000000e+00,1.8822151372842056e-04,4.5764075148967072e-04,1.1543276954612030e+00,5.0288759895095281e-01,0.0000000000000000e+00,6.3840736218535865e-03,0.0000000000000000e+00,1.1510264947284536e+00,5.0288761431173057e-01,0.0000000000000000e+00,6.3840725255717538e-03,0.0000000000000000e+00,1.1510264953573321e+00,5.0000000002088751e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4800588535054993e-01,1.0315840919193695e+00,5.0000000002088740e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4800588064691390e-01,1.0315840938283054e+00,9.9999999999999978e-01,1.0266514827963764e-06,2.5804783039858979e-03,4.5815470669522621e-04,1.1529472332066406e+00,1.0000000000000000e+00,6.5652201941002383e-06,6.7695965609311359e-03,4.5750507865410572e-04,1.1505366056664854e+00,1.0000000000000000e+00,6.5652025763794067e-06,6.7696081638743957e-03,4.5750508208900978e-04,1.1505365990197680e+00,9.9999999999999956e-01,2.0286316354652953e-01,6.3840077011177452e-03,2.4798054363280089e-01,9.0905717579163059e-01,1.0000000000000000e+00,2.0286339516188567e-01,6.3840834104000590e-03,2.4798099038106058e-01,9.0905679687071339e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.4543692606170255e+00,5.5959619142068187e+00,4.6142142099600090e+00,2.6406513712545556e+00,3.6345765952544440e-01,-3.6154417557646386e+00,4.9195691854715902e-02,3.1908460922102873e-02,5.5045543622204640e+00,3.5207219545493723e-01,7.2521812553026113e+00,True,2.6615517457693638e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.2509617004044729e-01,0.0000000000000000e+00,4.3041965114185626e-03,1.0226638394368357e-04,1.1521617013418179e+00,5.3231034913355046e-01,0.0000000000000000e+00,2.2891075965001629e-04,5.3172030114622586e-04,1.1542614494611778e+00,5.0290337360647119e-01,0.0000000000000000e+00,8.7500363354591926e-03,0.0000000000000000e+00,1.1496709013257922e+00,5.0431080550695451e-01,0.0000000000000000e+00,8.5410307211528629e-03,0.0000000000000000e+00,1.1497905207373975e+00,5.0000000000927924e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3407058729898608e-01,1.0373178185942713e+00,5.0000000001104317e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3407046944273166e-01,1.0373178677442603e+00,1.0000000000000000e+00,6.6757170087370603e-07,3.3233839280670512e-03,5.3394292901890838e-04,1.1524758872695982e+00,1.0000000000000002e+00,4.0418392523693001e-06,9.3218354780506777e-03,5.3065672227473981e-04,1.1490337097652108e+00,1.0000000000000004e+00,3.5460334170077381e-06,9.2245935671284082e-03,5.3040166030160897e-04,1.1490897786728900e+00,1.0000000000000002e+00,2.3310732938889639e-01,8.7500702124366694e-03,2.3409657905782263e-01,8.9885751235920619e-01,1.0000000000000004e+00,2.2746149872593238e-01,8.5410120507725742e-03,2.3410266536080027e-01,9.0174396146311353e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.4543692606170255e+00,5.5959619142068187e+00,4.7123889803846897e+00,2.8048066840695784e+00,3.7682178923292303e-01,-3.6180686833326567e+00,4.9141874295196702e-02,3.1860637989934590e-02,5.5183613598483179e+00,3.6069607182122654e-01,0.0000000000000000e+00,True,2.6692987630775333e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.5463632858400160e-14,1.1547005383792253e+00,5.2628877162081567e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.9547333187249115e-04,1.1544145476032397e+00,5.3385974462763963e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6918565875935427e-03,1.1537245715198181e+00,5.0304696985180042e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6868218488835796e-04,1.1546031578889613e+00,5.0452401114288692e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.0554029163093320e-04,1.1545818818334066e+00,5.0000000321476545e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.6554620295423643e-01,9.8904897052692065e-01,5.0000000477310413e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.6554594572650243e-01,9.8904889279560693e-01,1.0000000000000002e+00,0.0000000000000000e+00,5.0987632906444508e-08,1.7793326656566251e-03,1.1536741254879350e+00,1.0000000000000002e+00,7.4046494562512825e-11,1.4662190376568419e-07,1.6521470855749938e-03,1.1537473746656934e+00,1.0000000000000000e+00,3.6390614028431266e-11,1.4495131427727590e-07,1.6425582075655710e-03,1.1537529026632143e+00,1.0000000000000004e+00,5.6022573050112481e-07,1.3233789630607535e-07,9.6546242347058941e-01,9.8902318969530745e-01,1.0000000000000002e+00,5.4707984146014933e-07,1.3280130317104016e-07,9.6544411932670615e-01,9.8901766849689543e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.4543692606170255e+00,5.5959619142068187e+00,4.8105637508093704e+00,2.9777319372402875e+00,3.9168096513557249e-01,-3.6154417557646386e+00,4.9195691854715902e-02,3.1908460922102873e-02,5.5045543622204640e+00,3.6840678405016009e-01,7.2521812553026113e+00,True,2.6777588685709341e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.2760873786693729e-01,0.0000000000000000e+00,3.4929625112260277e-03,9.7898395351677506e-05,1.1526307861420457e+00,5.3555177364640871e-01,0.0000000000000000e+00,1.9805868400986292e-04,4.6939972316063972e-04,1.1543152291959859e+00,5.0319670471235267e-01,0.0000000000000000e+00,7.1043421144927248e-03,0.0000000000000000e+00,1.1506134663115828e+00,5.0474633113489675e-01,0.0000000000000000e+00,6.9348156116113956e-03,0.0000000000000000e+00,1.1507106518084460e+00,5.0000000002869671e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4590118870216340e-01,1.0324400594395715e+00,5.0000000003908118e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4590109789080378e-01,1.0324400964492635e+00,1.0000000000000000e+00,1.1852264824151936e-06,2.6622418661457464e-03,4.6936707767088317e-04,1.1528935693628504e+00,1.0000000000000004e+00,9.4622579420302756e-06,7.5910398135682813e-03,4.6955189103219152e-04,1.1500570011252662e+00,1.0000000000000004e+00,8.8185774238572478e-06,7.5170299768452711e-03,4.6959126068950985e-04,1.1500997666493027e+00,9.9999999999999956e-01,2.4783185292495657e-01,7.1042860337084133e-03,2.4587677201172894e-01,8.8741719083640802e-01,1.0000000000000000e+00,2.4182354797753886e-01,6.9348425576528268e-03,2.4587194362924852e-01,8.9039651514134333e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,4.6142142099600090e+00,3.2328861490711316e+00,4.1143448183237458e-01,-4.3949135406343256e+00,3.6367697925365296e-02,2.1092468763244859e-02,5.5045543622204640e+00,3.8077130309743018e-01,7.2521812553026113e+00,True,2.7283472589897872e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.3610172342879037e-01,0.0000000000000000e+00,4.4152217341330239e-03,1.2349053830573969e-04,1.1520855985572236e+00,5.4566945175308801e-01,0.0000000000000000e+00,2.2909740179978002e-04,5.2477741593585253e-04,1.1542653485168137e+00,5.0295315080074754e-01,0.0000000000000000e+00,9.4026601113180557e-03,0.0000000000000000e+00,1.1492975520734732e+00,5.0661457756841943e-01,0.0000000000000000e+00,8.9972634758660186e-03,0.0000000000000000e+00,1.1495294397196762e+00,5.0000000001605949e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2989109321551857e-01,1.0390677506555903e+00,5.0000000002881007e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2989088660659671e-01,1.0390678375043525e+00,1.0000000000000000e+00,6.3315429593133913e-07,3.2943814304924818e-03,5.2746660758500442e-04,1.1524963439915699e+00,1.0000000000000002e+00,7.6966877619353466e-06,1.0055009193099484e-02,5.2365669200559871e-04,1.1486163679495520e+00,9.9999999999999956e-01,6.6312447314930849e-06,9.9536925991290104e-03,5.2303242212044590e-04,1.1486752694221016e+00,9.9999999999999978e-01,2.8126860386293751e-01,9.4027246751411386e-03,2.2991366231070406e-01,8.7822590662600364e-01,1.0000000000000000e+00,2.6894582708642667e-01,8.9972539795244721e-03,2.2992533199744064e-01,8.8399882128276530e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,4.7123889803846897e+00,3.4095095240046827e+00,4.2364539448113470e-01,-4.3981069061424272e+00,3.6325777396159435e-02,2.1059170285902901e-02,5.5183613598483179e+00,3.8999936933948487e-01,0.0000000000000000e+00,True,2.7381075231010293e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.3763140635473539e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2454485531100512e-04,1.1543977717148555e+00,5.4762149582398656e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5032195782233926e-03,1.1538333069518616e+00,5.0308351840337795e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5015184190038513e-04,1.1546138546817468e+00,5.0690657986211241e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2471854659432807e-04,1.1545708116451610e+00,5.0000000271502587e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.5118683159741368e-01,9.8480486043739057e-01,5.0000000608117012e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.5118644294702515e-01,9.8480474815240104e-01,9.9999999999999978e-01,0.0000000000000000e+00,4.4739929880530125e-08,1.5912263502716340e-03,1.1537825490740001e+00,1.0000000000000000e+00,4.9993640979110744e-11,1.4018760550472320e-07,1.4683803368010875e-03,1.1538533104522570e+00,1.0000000000000002e+00,6.6492524377140261e-11,1.3851267928840897e-07,1.4487746205585341e-03,1.1538646142485462e+00,1.0000000000000000e+00,5.2467921485418764e-07,1.2547683604459466e-07,9.5112126064080571e-01,9.8478547818671536e-01,1.0000000000000000e+00,5.0029932743414483e-07,1.1993865737811312e-07,9.5108869959142850e-01,9.8477609369756136e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,4.8105637508093704e+00,3.5954585389989053e+00,4.3739472779757116e-01,-4.3949135406343256e+00,3.6367697925365296e-02,2.1092468763244859e-02,5.5045543622204640e+00,3.9834120009857499e-01,7.2521812553026113e+00,True,2.7486309334637149e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,5.3930147503213277e-01,0.0000000000000000e+00,3.6684932759870649e-03,1.1972798987867866e-04,1.1525171772356453e+00,5.4972618658424444e-01,0.0000000000000000e+00,2.0164210808287268e-04,4.7899732148982038e-04,1.1543076211270014e+00,5.0321766505548671e-01,0.0000000000000000e+00,7.8163868479104639e-03,0.0000000000000000e+00,1.1502054512590967e+00,5.0720704660512350e-01,0.0000000000000000e+00,7.4797297482479428e-03,1.5314033935259763e-06,1.1503974377683261e+00,5.0000000003626344e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4293144309320766e-01,1.0336539210904867e+00,5.0000000007223500e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.4293127494737701e-01,1.0336539900200592e+00,9.9999999999999967e-01,1.8757114160348385e-06,2.7025956150334412e-03,4.7839142631903752e-04,1.1528647141857433e+00,9.9999999999999967e-01,1.3187748773111678e-05,8.3824354588397983e-03,4.7937914895355489e-04,1.1495957950777387e+00,1.0000000000000000e+00,1.1987371504812115e-05,8.3110436364449529e-03,4.7960206212869822e-04,1.1496372440244171e+00,1.0000000000000002e+00,2.9691805209070582e-01,7.8163493455928046e-03,2.4290959293469283e-01,8.6623774805350495e-01,1.0000000000000004e+00,2.8389651114697689e-01,7.4797701108802322e-03,2.4289933316616996e-01,8.7213480006793542e-01
